1.6	0.017815
1.6	0.043956
1.6	0.0390726
1.6	0.0462487
1.6	0.0435485
1.6	0.0383352
1.6	0.0452277
1.6	0.0249191
1.6	0.0375901
1.6	0.0407586
1.6	0.0333185
1.6	0.0241691
1.6	-0.00903216
1.6	0.0367233
1.6	0.0434125
1.6	0.0107935
1.6	0.0227175
1.6	0.0342714
1.6	0.020422
1.6	0.0146878
1.6	0.0368229
1.6	0.00660381
1.6	0.0227565
1.6	0.0394165
1.6	0.0216162
1.6	0.0326217
1.6	0.0256031
1.6	0.0335544
1.6	0.0242587
1.6	0.0259033
1.6	0.0485172
1.6	0.0684757
1.6	0.0969464
1.6	0.0281518
1.6	0.0435008
1.6	0.0549307
1.6	0.0359981
1.6	0.0224805
1.6	0.0114788
1.6	0.0230173
1.6	0.0424636
1.6	0.0297185
1.6	0.033262
1.6	0.0272945
1.6	0.0338092
1.6	0.0440028
1.6	0.0307432
1.6	0.0262673
1.6	0.035503
1.6	0.0223246
1.6	0.0310881
1.6	0.00762254
1.6	0.000180032
1.6	0.0214153
1.6	0.0256994
1.6	0.0498576
1.6	0.00676185
1.6	0.0231837
1.6	0.0407741
1.6	0.0557526
1.6	0.032085
1.6	0.0196916
1.6	0.0461113
1.6	0.0376829
1.6	0.0393084
1.6	0.0231732
1.6	0.0513145
1.6	0.0680862
1.6	-0.00332025
1.6	0.0485777
1.6	0.0181305
1.6	0.0260394
1.6	0.0276665
1.6	0.0445717
1.6	0.0474973
1.6	0.0399165
1.6	0.00167529
1.6	0.031235
1.6	0.026089
1.6	0.0280306
1.6	0.0570399
1.6	0.0249261
1.6	0.0276434
1.6	0.0585969
1.6	0.0452048
1.6	-0.0010393
1.6	0.0492859
1.6	0.0396138
1.6	0.0438495
1.6	0.0245477
1.6	0.0408312
1.6	0.0294825
1.6	0.0358695
1.6	0.0347233
1.6	0.0199028
1.6	0.0453375
1.6	0.06212
1.6	0.071948
1.6	0.0557536
1.6	0.0258476
1.6	0.0398036
1.6	0.0131739
1.6	0.0301936
1.6	0.0303474
1.6	0.0443017
1.6	0.0587483
1.6	0.0418397
1.6	0.0283374
1.6	0.0206982
1.6	0.0595983
1.6	0.047878
1.6	0.0374089
1.6	0.0563509
1.6	0.0308404
1.6	0.0556311
1.6	0.0545278
1.6	0.0218097
1.6	0.0107494
1.6	0.0227181
1.6	0.0500447
1.6	0.053928
1.6	0.0354931
1.6	0.012522
1.6	0.0604468
1.6	0.0242142
1.6	0.012088
1.6	0.0266129
1.6	0.0429546
1.6	0.0454872
1.6	0.0761309
1.6	0.00145896
1.6	0.0509713
1.6	0.0266743
1.6	0.0189555
1.6	0.0254599
1.6	0.0245296
1.6	0.0349465
1.6	0.0322967
1.6	0.0158593
1.6	0.0609229
1.6	0.0217342
1.6	0.0721156
1.6	0.0398306
1.6	0.0340769
1.6	0.0400854
1.6	0.0326592
1.6	0.0282018
1.6	0.0430951
1.6	0.0507796
1.6	0.0503379
1.6	-0.00428821
1.6	0.0106893
1.6	0.0127817
1.6	0.0485191
1.6	0.0170283
1.6	0.0330629
1.6	0.0194845
1.6	0.0528685
1.6	0.0256878
1.6	0.0523726
1.6	0.0370134
1.6	0.0539883
1.6	0.0233265
1.6	0.0336973
1.6	0.0267716
1.6	0.0259132
1.6	0.0214273
1.6	0.0232933
1.6	0.0200567
1.6	0.0405395
1.6	0.0107802
1.6	0.0571039
1.6	0.0471625
1.6	0.0354812
1.6	0.0658829
1.6	0.0291583
1.6	0.0287039
1.6	0.05777
1.6	0.0347851
1.6	0.0151062
1.6	0.0268219
1.6	0.0350075
1.6	0.0540918
1.6	0.0480568
1.6	-0.01385
1.6	0.0407414
1.6	0.0362867
1.6	0.0472169
1.6	0.0517913
1.6	0.0474187
1.6	0.0189656
1.6	0.0493876
1.6	0.0595973
1.6	0.0508444
1.6	0.0201052
1.6	0.0623006
1.6	0.0265
1.6	0.0484153
1.6	0.031815
1.6	0.0441765
1.6	0.0116545
1.6	0.0113928
1.6	0.0452635
1.6	0.0512738
1.6	0.0266928
1.6	0.0244121
1.6	0.019539
1.6	0.0481164
1.6	0.0345348
1.6	0.044138
1.6	0.0237463
1.6	0.00721441
1.6	0.0410991
1.6	0.0567372
1.6	0.0363297
1.6	0.0317395
1.6	0.037438
1.6	0.0335513
1.6	0.0245591
1.6	0.0316099
1.6	0.0527195
1.6	0.0518144
1.6	0.0266237
1.6	0.0512063
1.6	0.0420969
1.6	0.0461244
1.6	0.0151662
1.6	0.0494375
1.6	0.0332127
1.6	0.0432549
1.6	0.0614177
1.6	0.0550653
1.6	0.057155
1.6	0.0262308
1.6	0.0524394
1.6	0.046477
1.6	0.029991
1.6	0.055228
1.6	0.0457136
1.6	0.0108448
1.6	0.0565787
1.6	0.0237854
1.6	0.00821877
1.6	0.0634428
1.6	0.0275163
1.6	0.0103179
1.6	0.0526257
1.6	0.0435947
1.6	0.0250986
1.6	0.0323634
1.6	0.0441356
1.6	0.0415986
1.6	0.0352545
1.6	0.030532
1.6	0.0149285
1.6	0.0196916
1.6	0.0341127
1.6	0.0435034
1.6	0.05564
1.6	0.030038
1.6	0.0547663
1.6	0.055678
1.6	0.0291187
1.6	0.0235149
1.6	0.05196
1.6	0.0385917
1.6	0.0467797
1.6	0.0218818
1.6	0.0591677
1.6	0.0509761
1.6	0.0665698
1.6	0.0507691
1.6	0.0531376
1.6	0.0212983
1.6	0.00778385
1.6	0.0127865
1.6	0.040159
1.6	0.052443
1.6	0.0651488
1.6	0.040655
1.6	0.0455438
1.6	0.0195858
1.6	0.0720296
1.6	0.0402107
1.6	0.0283828
1.6	0.0227139
1.6	0.0429746
1.6	0.00931889
1.6	0.0442004
1.6	0.035669
1.6	0.039293
1.6	0.045884
1.6	0.0230624
1.6	0.0125999
1.6	0.0413407
1.6	0.0449165
1.6	0.0288706
1.6	0.0271237
1.6	0.0521023
1.6	0.0460869
1.6	0.0423348
1.6	0.0364891
1.6	0.0560911
1.6	0.0534593
1.6	0.028444
1.6	0.0392559
1.6	0.0710458
1.6	0.0578222
1.6	0.0308218
1.6	0.0463862
1.6	0.0483007
1.6	0.0239499
1.6	0.0487401
1.6	0.0240213
1.6	0.0464656
1.6	0.0318536
1.6	0.0637259
1.6	0.0469378
1.6	0.0406857
1.6	0.0342127
1.6	0.0323121
1.6	0.0294051
1.6	0.0427012
1.6	0.0335137
1.6	0.0375804
1.6	0.014469
1.6	0.00699627
1.6	0.0483691
1.6	0.0228103
1.6	0.0207351
1.6	0.031406
1.6	0.0458646
1.6	0.0342097
1.6	0.0470816
1.6	0.0698423
1.6	0.0382737
1.6	0.0229831
1.6	0.0355425
1.6	0.0102058
1.6	0.0479495
1.6	0.0268947
1.6	0.0396764
1.6	0.0553733
1.6	0.0531596
1.6	0.0294544
1.6	0.023773
1.6	0.0174708
1.6	0.0294692
1.6	0.0212892
1.6	0.0200053
1.6	0.0683359
1.6	0.0237929
1.6	0.0415852
1.6	0.0621717
1.6	0.0244584
1.6	0.0444533
1.6	0.0214687
1.6	0.0308674
1.6	0.0216796
1.6	0.0399357
1.6	0.0336527
1.6	0.0441881
1.6	0.0106506
1.6	0.0443125
1.6	0.0390433
1.6	0.044974
1.6	0.039044
1.6	0.038918
1.6	0.0397798
1.6	0.0582728
1.6	0.0438745
1.6	0.00636329
1.6	0.0136571
1.6	0.0442779
1.6	0.0541585
1.6	0.031228
1.6	0.0402646
1.6	0.0436726
1.6	0.0411066
1.6	0.0310216
1.6	0.0235999
1.6	0.0352943
1.6	0.0533065
1.6	0.0376939
1.6	0.0586087
1.6	0.0318672
1.6	0.0203878
1.6	0.0184273
1.6	0.0574402
1.6	0.0391986
1.6	0.0172468
1.6	-0.000516776
1.6	0.0276557
1.6	0.0364819
1.6	0.0334981
1.6	0.0487961
1.6	0.0181343
1.6	0.0376839
1.6	0.0468065
1.6	0.038959
