0.3	0.0194712
0.5	-0.000548227
0.7	-0.0109242
0.9	0.112308
1.1	0.103644
1.3	0.149996
1.5	0.0868804
1.7	0.199454
1.9	0.0605875
2.1	0.170568
2.3	-0.0994182
2.5	-0.347105
2.7	0.372192
2.9	0.781709
0.3	0.0281643
0.5	-0.0291057
0.7	0.124886
0.9	0.0954036
1.1	0.0857812
1.3	0.0598652
1.5	0.218361
1.7	0.0584829
1.9	0.0111232
2.1	0.0910123
2.3	0.31898
2.5	-0.151762
2.7	0.378119
2.9	-0.4702
0.3	0.0645657
0.5	0.074646
0.7	0.102982
0.9	-0.00106447
1.1	0.0555115
1.3	-0.000654194
1.5	0.120806
1.7	0.0584106
1.9	0.147262
2.1	0.106951
2.3	0.536013
2.5	0.197535
2.7	0.269961
2.9	0.413485
0.3	0.00151993
0.5	0.0897748
0.7	0.0640476
0.9	0.058217
1.1	0.103533
1.3	0.075243
1.5	0.204063
1.7	0.100726
1.9	0.333544
2.1	0.0379548
2.3	0.0285046
2.5	0.345294
2.7	0.300686
2.9	0.0749862
0.3	-0.0128577
0.5	0.0257839
0.7	0.0294946
0.9	0.100734
1.1	0.0961324
1.3	0.0924464
1.5	0.0915864
1.7	0.0699744
1.9	0.0374463
2.1	0.0617904
2.3	0.0243914
2.5	-0.111759
2.7	-0.374008
2.9	0.314264
0.3	-0.0344695
0.5	0.0268086
0.7	0.11732
0.9	0.100658
1.1	0.122392
1.3	0.0508046
1.5	0.0689434
1.7	0.153874
1.9	0.0990105
2.1	0.170814
2.3	0.30781
2.5	0.486415
2.7	0.358338
2.9	0.216765
0.3	-0.0191891
0.5	0.0804855
0.7	0.0542098
0.9	0.189296
1.1	0.116193
1.3	0.0740692
1.5	0.0935932
1.7	0.167148
1.9	0.153653
2.1	0.188781
2.3	-0.0318261
2.5	0.393301
2.7	0.349169
2.9	0.0600345
0.3	-0.00564561
0.5	0.0709552
0.7	0.0836392
0.9	0.114677
1.1	0.111298
1.3	0.0831377
1.5	0.135377
1.7	0.0785549
1.9	0.189819
2.1	0.241974
2.3	0.0655333
2.5	-0.0393092
2.7	0.0467991
2.9	0.164177
0.3	-0.004274
0.5	0.0185274
0.7	0.0633912
0.9	0.0224251
1.1	0.0817723
1.3	0.0224823
1.5	0.0871649
1.7	0.237515
1.9	0.0482389
2.1	0.139115
2.3	0.0922773
2.5	0.198234
2.7	0.436167
2.9	-0.145637
0.3	0.0157265
0.5	0.0334471
0.7	0.102899
0.9	0.084721
1.1	0.0948769
1.3	0.108501
1.5	0.158324
1.7	-0.0877155
1.9	-0.117422
2.1	0.220978
2.3	0.15841
2.5	-0.179392
2.7	0.449323
2.9	0.00822063
0.3	0.023876
0.5	0.0162167
0.7	0.0450191
0.9	0.0708962
1.1	0.059982
1.3	0.0693768
1.5	0.162511
1.7	0.0708632
1.9	0.334939
2.1	0.358867
2.3	0.0190705
2.5	0.31165
2.7	-0.169675
2.9	0.575631
0.3	-0.00215772
0.5	0.0581989
0.7	0.089141
0.9	0.198871
1.1	0.0515772
1.3	0.126596
1.5	0.100163
1.7	0.0883726
1.9	-0.100133
2.1	-0.0200644
2.3	0.263621
2.5	0.135714
2.7	0.578995
2.9	0.175984
0.3	0.0330277
0.5	0.0452164
0.7	0.0914552
0.9	0.154954
1.1	0.0655104
1.3	0.177237
1.5	0.0342789
1.7	0.174773
1.9	0.0219384
2.1	0.0162194
2.3	0.350081
2.5	0.323136
2.7	-0.285887
2.9	0.193582
0.3	0.000247373
0.5	0.0433221
0.7	0.0924107
0.9	0.0704977
1.1	0.0622611
1.3	0.0983472
1.5	0.152224
1.7	0.256689
1.9	0.0823695
2.1	-0.0543699
2.3	0.27454
2.5	-0.33582
2.7	0.25364
2.9	0.379712
0.3	0.023491
0.5	0.0152597
0.7	0.0563396
0.9	0.120213
1.1	0.221015
1.3	0.126153
1.5	0.217273
1.7	0.104294
1.9	0.153277
2.1	0.0806463
2.3	-0.0304389
2.5	0.0617556
2.7	-0.269469
2.9	0.0706517
0.3	0.0471859
0.5	0.0335998
0.7	0.0417513
0.9	0.0518666
1.1	0.130156
1.3	0.066118
1.5	0.164102
1.7	0.0591715
1.9	0.160042
2.1	0.0515569
2.3	-0.146774
2.5	-0.0762802
2.7	-0.0900097
2.9	0.21903
0.3	0.0480896
0.5	-0.0157274
0.7	0.0761853
0.9	0.108412
1.1	0.120298
1.3	0.0610168
1.5	0.131712
1.7	0.190887
1.9	0.238812
2.1	0.0923152
2.3	0.144425
2.5	0.421093
2.7	0.439956
2.9	-0.281538
0.3	0.0508061
0.5	0.0948362
0.7	0.0554319
0.9	0.123626
1.1	0.0475748
1.3	0.0551252
1.5	0.183289
1.7	0.179654
1.9	0.0860525
2.1	0.162473
2.3	2.54031e-05
2.5	-0.0106996
2.7	-0.092262
2.9	-0.0992071
0.3	0.0153266
0.5	0.0324069
0.7	0.0776159
0.9	0.0597792
1.1	0.200522
1.3	0.135649
1.5	0.106812
1.7	-0.0398139
1.9	0.348697
2.1	0.0776451
2.3	0.234778
2.5	-0.0679379
2.7	0.134222
2.9	0.449515
0.3	0.0186068
0.5	0.0508832
0.7	0.0537809
0.9	0.0875971
1.1	0.142979
1.3	0.143599
1.5	0.149092
1.7	0.160971
1.9	-0.0225089
2.1	0.30315
2.3	0.0364759
2.5	0.466735
2.7	0.354511
2.9	-0.110321
0.3	0.0061786
0.5	0.0475571
0.7	0.0638216
0.9	0.0633296
1.1	0.151281
1.3	0.122905
1.5	0.0172441
1.7	0.285813
1.9	0.143987
2.1	0.0048933
2.3	-0.0599381
2.5	0.108937
2.7	0.0304117
2.9	0.0178329
0.3	-0.0293419
0.5	0.0514718
0.7	0.0271135
0.9	0.105782
1.1	0.0915395
1.3	0.154706
1.5	0.115435
1.7	0.0516332
1.9	-0.0193271
2.1	0.18472
2.3	0.167268
2.5	0.219241
2.7	0.32407
2.9	-0.0120822
0.3	-0.00495592
0.5	0.0585066
0.7	0.115263
0.9	0.163291
1.1	0.0477593
1.3	0.0547732
1.5	0.185635
1.7	0.193512
1.9	-0.00983079
2.1	0.270475
2.3	0.277591
2.5	0.203294
2.7	-0.105546
2.9	-0.182933
0.3	-0.00185735
0.5	0.071145
0.7	-0.0306266
0.9	0.0362504
1.1	0.0977185
1.3	0.13312
1.5	-0.00435004
1.7	0.235264
1.9	0.138035
2.1	0.289943
2.3	0.377127
2.5	0.216216
2.7	0.0492154
2.9	-0.0643258
0.3	0.0267495
0.5	0.0934562
0.7	0.0801033
0.9	0.0576728
1.1	0.0671684
1.3	0.112874
1.5	0.089696
1.7	0.144467
1.9	0.184839
2.1	0.357022
2.3	0.122447
2.5	0.228876
2.7	0.331204
2.9	0.185894
0.3	-0.000221543
0.5	0.0688836
0.7	0.0849149
0.9	0.0798861
1.1	0.0181577
1.3	0.0856925
1.5	0.0853916
1.7	-0.0390596
1.9	0.167644
2.1	0.271165
2.3	0.0271196
2.5	0.3562
2.7	0.37961
2.9	0.017938
0.3	0.0180893
0.5	0.0516979
0.7	0.0340686
0.9	0.0356321
1.1	0.07537
1.3	0.0643319
1.5	0.0178992
1.7	0.136269
1.9	0.241218
2.1	0.20359
2.3	0.0366
2.5	0.514802
2.7	0.278591
2.9	-0.372661
0.3	-0.0133749
0.5	0.00302772
0.7	0.0413765
0.9	0.147121
1.1	0.086701
1.3	0.0421414
1.5	0.109848
1.7	0.157171
1.9	-0.0414461
2.1	0.158392
2.3	-0.0643635
2.5	0.430523
2.7	-0.0687827
2.9	0.131386
0.3	0.00429435
0.5	0.0625221
0.7	0.0224717
0.9	0.00196826
1.1	0.0738268
1.3	0.115956
1.5	0.103023
1.7	0.278642
1.9	0.274594
2.1	0.138018
2.3	0.080884
2.5	0.0326442
2.7	0.122739
2.9	0.104895
0.3	0.031231
0.5	0.0529822
0.7	0.093262
0.9	0.0527373
1.1	0.135932
1.3	0.107667
1.5	0.0507812
1.7	0.0436383
1.9	0.10713
2.1	0.210518
2.3	0.197435
2.5	0.457197
2.7	0.206081
2.9	-0.304765
0.3	0.0390138
0.5	0.0206355
0.7	0.0532737
0.9	0.0530644
1.1	0.0664641
1.3	0.063706
1.5	0.157929
1.7	0.308829
1.9	0.105445
2.1	0.346542
2.3	0.242291
2.5	0.0638886
2.7	0.48142
2.9	0.0582332
0.3	-0.0141938
0.5	-0.00898883
0.7	0.0982439
0.9	0.0939317
1.1	0.143937
1.3	0.0968357
1.5	0.171539
1.7	0.220281
1.9	0.122079
2.1	0.0826927
2.3	0.262035
2.5	0.147843
2.7	0.559166
