/storage/brno12-cerit/home/poledto1/hydro/hybrid/sampler.out/lhc2760-60-70-deuteron/	2	321
0.3	0.0130088	0.000442646
0.5	0.0277083	0.00038489
0.7	0.0432611	0.000414172
0.9	0.0551856	0.000479235
1.1	0.0664607	0.000568153
1.3	0.0754578	0.000681409
1.5	0.0838158	0.000832263
1.7	0.0915955	0.00103684
1.9	0.0996917	0.00131886
2.1	0.106933	0.00170207
2.3	0.106929	0.00221943
2.5	0.113488	0.00291084
2.7	0.122009	0.00384193
2.9	0.124704	0.00510225

