0.8	1.0	0.004771
1.0	1.2	0.01255
1.2	1.4	0.01954
1.4	1.6	0.04565
1.6	1.8	0.04642
1.8	2.0	0.06345
2.0	2.2	0.09397
2.2	2.4	0.1086
2.4	2.6	0.1251
2.6	3.0	0.1702
3.0	3.5	0.2275
3.5	4.0	0.2816
4.0	5.0	0.3396
