/storage/brno12-cerit/home/poledto1/hydro/hybrid/sampler.out/lhc2760-30-40-deuteron/	2	2212
0.32	0.0111309	0.000100413	-nan	-nan
0.56	0.0295146	0.000159466	-nan	-nan
0.8	0.0552793	8.4444e-05	-nan	-nan
1.04	0.0852713	8.0385e-05	-nan	-nan
1.28	0.117124	0.00019568	-nan	-nan
1.52	0.147151	0.000103181	-nan	-nan
1.76	0.175898	0.00018716	-nan	-nan
2	0.200818	0.000261862	-nan	-nan
2.24	0.223487	0.000432155	-nan	-nan
2.48	0.242006	0.000493139	-nan	-nan
2.72	0.258809	0.000540312	-nan	-nan
2.96	0.272512	0.00108489	-nan	-nan
3.2	0.28585	0.000860275	-nan	-nan
3.44	0.294889	0.00112661	-nan	-nan
3.68	0.298962	0.00114242	-nan	-nan
3.92	0.314294	0.00243595	-nan	-nan
4.16	0.321044	0.00316571	-nan	-nan
4.4	0.331327	0.00327744	-nan	-nan
4.64	0.334932	0.00964522	-nan	-nan
4.88	0.319494	0.00760785	-nan	-nan

