/storage/brno12-cerit/home/poledto1/hydro/hybrid/sampler.out/lhc2760-20-30-deuteron/	2	2212
0.32	0.00954841	0.000172789	-6.0671e-05	6.50936e-06
0.56	0.0263885	0.000149389	-0.000777142	5.38975e-05
0.8	0.0492241	0.000318007	-0.00157476	0.000113593
1.04	0.0757543	0.000211391	-0.00131328	8.6672e-05
1.28	0.102699	0.000250564	-0.000303344	2.88668e-05
1.52	0.129442	0.000412144	0.000565207	4.24017e-05
1.76	0.153721	0.000409655	0.00104855	7.42113e-05
2	0.175165	0.00035913	0.00132656	9.67438e-05
2.24	0.194378	0.000841625	0.00146401	0.000109455
2.48	0.210039	0.0011988	0.00158855	0.000108115
2.72	0.221719	0.000927081	0.00166281	0.000124614
2.96	0.234708	0.00171884	0.00180869	0.00013826
3.2	0.246805	0.00186645	0.00186698	0.000136918
3.44	0.253835	0.00216671	0.0019356	0.00012379
3.68	0.264681	0.00362939	0.00194634	0.000159919
3.92	0.265836	0.0047098	0.00198769	0.000157318
4.16	0.277347	0.00692754	0.00210953	0.000122895
4.4	0.272396	0.0104394	0.00221018	0.000277512
4.64	0.271749	0.0116982	0.00203542	0.000204275
4.88	0.277602	0.0111099	0.00249367	0.000203419

