0.11	0.1	0.12	1504	12	-12	200	-200	0.50%	-0.50%
0.13	0.12	0.14	1366	8	-8	172	-172	0.50%	-0.50%
0.15	0.14	0.16	1230	6	-6	154	-154	0.50%	-0.50%
0.17	0.16	0.18	1104	5	-5	138	-138	0.50%	-0.50%
0.19	0.18	0.2	994.8	4.2	-4.2	125.1	-125.1	0.50%	-0.50%
0.225	0.2	0.25	797.1	1.6	-1.6	59.6	-59.6	0.50%	-0.50%
0.275	0.25	0.3	617.1	1.2	-1.2	45.5	-45.5	0.50%	-0.50%
0.325	0.3	0.35	482.9	1	-1	37.3	-37.3	0.50%	-0.50%
0.375	0.35	0.4	381.4	0.8	-0.8	27.1	-27.1	0.50%	-0.50%
0.425	0.4	0.45	304.6	0.7	-0.7	21.4	-21.4	0.50%	-0.50%
0.475	0.45	0.5	242.8	0.6	-0.6	16.7	-16.7	0.50%	-0.50%
0.525	0.5	0.55	195.1	0.5	-0.5	9.8	-9.8	0.50%	-0.50%
0.575	0.55	0.6	158.8	0.4	-0.4	7.6	-7.6	0.50%	-0.50%
0.625	0.6	0.65	130.6	0.4	-0.4	6.5	-6.5	0.50%	-0.50%
0.675	0.65	0.7	107.3	0.4	-0.4	5.4	-5.4	0.50%	-0.50%
0.725	0.7	0.75	88.38	0.32	-0.32	4.47	-4.47	0.50%	-0.50%
0.775	0.75	0.8	73.82	0.29	-0.29	3.76	-3.76	0.50%	-0.50%
0.825	0.8	0.85	61.41	0.27	-0.27	3.12	-3.12	0.50%	-0.50%
0.875	0.85	0.9	51.03	0.23	-0.23	2.57	-2.57	0.50%	-0.50%
0.925	0.9	0.95	43.31	0.22	-0.22	2.23	-2.23	0.50%	-0.50%
0.975	0.95	1	36.61	0.2	-0.2	1.91	-1.91	0.50%	-0.50%
1.05	1	1.1	28.26	0.12	-0.12	1.54	-1.54	0.50%	-0.50%
1.15	1.1	1.2	20.21	0.1	-0.1	1.07	-1.07	0.50%	-0.50%
1.25	1.2	1.3	14.82	0.07	-0.07	0.89	-0.89	0.50%	-0.50%
1.35	1.3	1.4	10.79	0.06	-0.06	0.65	-0.65	0.50%	-0.50%
1.45	1.4	1.5	7.771	0.042	-0.042	0.475	-0.475	0.50%	-0.50%
1.55	1.5	1.6	5.662	0.036	-0.036	0.35	-0.35	0.50%	-0.50%
1.65	1.6	1.7	4.155	0.032	-0.032	0.261	-0.261	0.50%	-0.50%
1.75	1.7	1.8	3.099	0.023	-0.023	0.198	-0.198	0.50%	-0.50%
1.85	1.8	1.9	2.296	0.019	-0.019	0.15	-0.15	0.50%	-0.50%
1.95	1.9	2	1.739	0.02	-0.02	0.116	-0.116	0.50%	-0.50%
2.05	2	2.1	1.306	0.016	-0.016	0.09	-0.09	0.50%	-0.50%
2.15	2.1	2.2	0.98	0.0144	-0.0144	0.0696	-0.0696	0.50%	-0.50%
2.25	2.2	2.3	0.7403	0.0095	-0.0095	0.0543	-0.0543	0.50%	-0.50%
2.35	2.3	2.4	0.5719	0.0079	-0.0079	0.0435	-0.0435	0.50%	-0.50%
2.45	2.4	2.5	0.4435	0.0106	-0.0106	0.0351	-0.0351	0.50%	-0.50%
2.55	2.5	2.6	0.3369	0.0083	-0.0083	0.0277	-0.0277	0.50%	-0.50%
2.65	2.6	2.7	0.2679	0.0086	-0.0086	0.023	-0.023	0.50%	-0.50%
2.75	2.7	2.8	0.202	0.0048	-0.0048	0.0181	-0.0181	0.50%	-0.50%
2.85	2.8	2.9	0.1589	0.0035	-0.0035	0.0149	-0.0149	0.50%	-0.50%
2.95	2.9	3	0.1283	0.0041	-0.0041	0.0126	-0.0126	0.50%	-0.50%
