0.11	0.1	0.12	443.6	2.6	-2.6	51	-51	2.00%	-2.00%
0.13	0.12	0.14	398.8	1.7	-1.7	41.2	-41.2	2.00%	-2.00%
0.15	0.14	0.16	360.1	1.3	-1.3	37	-37	2.00%	-2.00%
0.17	0.16	0.18	321.3	1.1	-1.1	32.9	-32.9	2.00%	-2.00%
0.19	0.18	0.2	285.4	0.9	-0.9	29.2	-29.2	2.00%	-2.00%
0.225	0.2	0.25	230.7	0.6	-0.6	15.3	-15.3	2.00%	-2.00%
0.275	0.25	0.3	173.6	0.4	-0.4	11.5	-11.5	2.00%	-2.00%
0.325	0.3	0.35	133	0.3	-0.3	9.2	-9.2	2.00%	-2.00%
0.375	0.35	0.4	103.8	0.3	-0.3	6.7	-6.7	2.00%	-2.00%
0.425	0.4	0.45	81.78	0.25	-0.25	5.17	-5.17	2.00%	-2.00%
0.475	0.45	0.5	64.38	0.21	-0.21	4.05	-4.05	2.00%	-2.00%
0.525	0.5	0.55	50.82	0.16	-0.16	2.36	-2.36	2.00%	-2.00%
0.575	0.55	0.6	41.11	0.14	-0.14	1.89	-1.89	2.00%	-2.00%
0.625	0.6	0.65	33.66	0.14	-0.14	1.69	-1.69	2.00%	-2.00%
0.675	0.65	0.7	27.59	0.12	-0.12	1.38	-1.38	2.00%	-2.00%
0.725	0.7	0.75	22.72	0.11	-0.11	1.13	-1.13	2.00%	-2.00%
0.775	0.75	0.8	18.9	0.1	-0.1	0.94	-0.94	2.00%	-2.00%
0.825	0.8	0.85	15.7	0.09	-0.09	0.77	-0.77	2.00%	-2.00%
0.875	0.85	0.9	13.1	0.08	-0.08	0.66	-0.66	2.00%	-2.00%
0.925	0.9	0.95	11.01	0.08	-0.08	0.54	-0.54	2.00%	-2.00%
0.975	0.95	1	9.303	0.068	-0.068	0.452	-0.452	2.00%	-2.00%
1.05	1	1.1	7.226	0.041	-0.041	0.351	-0.351	2.00%	-2.00%
1.15	1.1	1.2	5.128	0.033	-0.033	0.251	-0.251	2.00%	-2.00%
1.25	1.2	1.3	3.724	0.018	-0.018	0.227	-0.227	2.00%	-2.00%
1.35	1.3	1.4	2.721	0.015	-0.015	0.166	-0.166	2.00%	-2.00%
1.45	1.4	1.5	1.997	0.012	-0.012	0.123	-0.123	2.00%	-2.00%
1.55	1.5	1.6	1.493	0.01	-0.01	0.093	-0.093	2.00%	-2.00%
1.65	1.6	1.7	1.096	0.009	-0.009	0.069	-0.069	2.00%	-2.00%
1.75	1.7	1.8	0.817	0.0066	-0.0066	0.0526	-0.0526	2.00%	-2.00%
1.85	1.8	1.9	0.6038	0.0053	-0.0053	0.0397	-0.0397	2.00%	-2.00%
1.95	1.9	2	0.4713	0.0058	-0.0058	0.0318	-0.0318	2.00%	-2.00%
2.05	2	2.1	0.3548	0.0044	-0.0044	0.0246	-0.0246	2.00%	-2.00%
2.15	2.1	2.2	0.2687	0.0041	-0.0041	0.0192	-0.0192	2.00%	-2.00%
2.25	2.2	2.3	0.2092	0.0029	-0.0029	0.0155	-0.0155	2.00%	-2.00%
2.35	2.3	2.4	0.1611	0.0024	-0.0024	0.0123	-0.0123	2.00%	-2.00%
2.45	2.4	2.5	0.1314	0.0033	-0.0033	0.0105	-0.0105	2.00%	-2.00%
2.55	2.5	2.6	0.1006	0.0026	-0.0026	0.0083	-0.0083	2.00%	-2.00%
2.65	2.6	2.7	0.079	0.0026	-0.0026	0.00684	-0.00684	2.00%	-2.00%
2.75	2.7	2.8	0.06158	0.00154	-0.00154	0.00557	-0.00557	2.00%	-2.00%
2.85	2.8	2.9	0.05175	0.00123	-0.00123	0.0049	-0.0049	2.00%	-2.00%
2.95	2.9	3	0.0411	0.00138	-0.00138	0.00408	-0.00408	2.00%	-2.00%
