0.325	0.3	0.35	2.371	0.068	-0.068	0.326	-0.326	1.00%	-1.00%
0.375	0.35	0.4	2.332	0.055	-0.055	0.301	-0.301	1.00%	-1.00%
0.425	0.4	0.45	2.224	0.044	-0.044	0.283	-0.283	1.00%	-1.00%
0.475	0.45	0.5	1.878	0.024	-0.024	0.259	-0.259	1.00%	-1.00%
0.525	0.5	0.55	1.934	0.024	-0.024	0.24	-0.24	1.00%	-1.00%
0.575	0.55	0.6	1.919	0.023	-0.023	0.186	-0.186	1.00%	-1.00%
0.625	0.6	0.65	1.805	0.02	-0.02	0.159	-0.159	1.00%	-1.00%
0.675	0.65	0.7	1.776	0.027	-0.027	0.153	-0.153	1.00%	-1.00%
0.725	0.7	0.75	1.787	0.027	-0.027	0.141	-0.141	1.00%	-1.00%
0.775	0.75	0.8	1.705	0.025	-0.025	0.128	-0.128	1.00%	-1.00%
0.825	0.8	0.85	1.644	0.025	-0.025	0.113	-0.113	1.00%	-1.00%
0.875	0.85	0.9	1.594	0.025	-0.025	0.106	-0.106	1.00%	-1.00%
0.925	0.9	0.95	1.492	0.023	-0.023	0.109	-0.109	1.00%	-1.00%
0.975	0.95	1	1.442	0.023	-0.023	0.094	-0.094	1.00%	-1.00%
1.05	1	1.1	1.322	0.016	-0.016	0.085	-0.085	1.00%	-1.00%
1.15	1.1	1.2	1.185	0.015	-0.015	0.074	-0.074	1.00%	-1.00%
1.25	1.2	1.3	1.056	0.015	-0.015	0.064	-0.064	1.00%	-1.00%
1.35	1.3	1.4	0.9358	0.0143	-0.0143	0.056	-0.056	1.00%	-1.00%
1.45	1.4	1.5	0.7963	0.0128	-0.0128	0.0482	-0.0482	1.00%	-1.00%
1.55	1.5	1.6	0.6639	0.0117	-0.0117	0.0389	-0.0389	1.00%	-1.00%
1.65	1.6	1.7	0.5586	0.0108	-0.0108	0.0343	-0.0343	1.00%	-1.00%
1.75	1.7	1.8	0.477	0.01	-0.01	0.0281	-0.0281	1.00%	-1.00%
1.85	1.8	1.9	0.3905	0.0065	-0.0065	0.0312	-0.0312	1.00%	-1.00%
1.95	1.9	2	0.3189	0.0057	-0.0057	0.0258	-0.0258	1.00%	-1.00%
2.05	2	2.1	0.2734	0.0053	-0.0053	0.0225	-0.0225	1.00%	-1.00%
2.15	2.1	2.2	0.2198	0.0046	-0.0046	0.0184	-0.0184	1.00%	-1.00%
2.25	2.2	2.3	0.1785	0.004	-0.004	0.0153	-0.0153	1.00%	-1.00%
2.35	2.3	2.4	0.1465	0.0035	-0.0035	0.0129	-0.0129	1.00%	-1.00%
2.45	2.4	2.5	0.1149	0.0029	-0.0029	0.0104	-0.0104	1.00%	-1.00%
2.55	2.5	2.6	0.08809	0.00232	-0.00232	0.0082	-0.0082	1.00%	-1.00%
2.65	2.6	2.7	0.07695	0.00224	-0.00224	0.0074	-0.0074	1.00%	-1.00%
2.75	2.7	2.8	0.06242	0.00202	-0.00202	0.0062	-0.0062	1.00%	-1.00%
2.85	2.8	2.9	0.05033	0.00167	-0.00167	0.00518	-0.00518	1.00%	-1.00%
2.95	2.9	3	0.04034	0.00144	-0.00144	0.00431	-0.00431	1.00%	-1.00%
3.1	3	3.2	0.02908	0.0008	-0.0008	0.00329	-0.00329	1.00%	-1.00%
3.3	3.2	3.4	0.01929	0.00061	-0.00061	0.00237	-0.00237	1.00%	-1.00%
3.5	3.4	3.6	0.01235	0.00044	-0.00044	0.00165	-0.00165	1.00%	-1.00%
3.7	3.6	3.8	0.008851	0.000386	-0.000386	0.001289	-0.001289	1.00%	-1.00%
3.9	3.8	4	0.005038	0.000231	-0.000231	0.000801	-0.000801	1.00%	-1.00%
4.1	4	4.2	0.003952	0.000212	-0.000212	0.000685	-0.000685	1.00%	-1.00%
4.3	4.2	4.4	0.002676	0.000164	-0.000164	0.000506	-0.000506	1.00%	-1.00%
4.5	4.4	4.6	0.001699	0.000118	-0.000118	0.00035	-0.00035	1.00%	-1.00%
