0.225	0.2	0.25	9.38	0.19	-0.19	1.001	-1.001	2.40%	-2.40%
0.275	0.25	0.3	8.474	0.128	-0.128	0.628	-0.628	2.40%	-2.40%
0.325	0.3	0.35	8.094	0.106	-0.106	0.523	-0.523	2.40%	-2.40%
0.375	0.35	0.4	7.341	0.088	-0.088	0.466	-0.466	2.40%	-2.40%
0.425	0.4	0.45	6.606	0.151	-0.151	0.419	-0.419	2.40%	-2.40%
0.475	0.45	0.5	5.949	0.078	-0.078	0.589	-0.589	2.40%	-2.40%
0.525	0.5	0.55	5.118	0.115	-0.115	0.295	-0.295	2.40%	-2.40%
0.575	0.55	0.6	4.513	0.091	-0.091	0.307	-0.307	2.40%	-2.40%
0.625	0.6	0.65	3.942	0.08	-0.08	0.25	-0.25	2.40%	-2.40%
0.675	0.65	0.7	3.532	0.074	-0.074	0.217	-0.217	2.40%	-2.40%
0.725	0.7	0.75	3.124	0.067	-0.067	0.2	-0.2	2.40%	-2.40%
0.775	0.75	0.8	2.755	0.061	-0.061	0.18	-0.18	2.40%	-2.40%
0.825	0.8	0.85	2.438	0.055	-0.055	0.156	-0.156	2.40%	-2.40%
0.875	0.85	0.9	2.163	0.053	-0.053	0.131	-0.131	2.40%	-2.40%
0.925	0.9	0.95	1.893	0.048	-0.048	0.117	-0.117	2.40%	-2.40%
0.975	0.95	1	1.663	0.044	-0.044	0.115	-0.115	2.40%	-2.40%
1.05	1	1.1	1.338	0.027	-0.027	0.079	-0.079	2.40%	-2.40%
1.15	1.1	1.2	0.9895	0.0218	-0.0218	0.0635	-0.0635	2.40%	-2.40%
1.25	1.2	1.3	0.779	0.012	-0.012	0.0703	-0.0703	2.40%	-2.40%
1.35	1.3	1.4	0.5867	0.0097	-0.0097	0.0536	-0.0536	2.40%	-2.40%
1.45	1.4	1.5	0.4585	0.0084	-0.0084	0.0427	-0.0427	2.40%	-2.40%
1.55	1.5	1.6	0.3682	0.0074	-0.0074	0.0352	-0.0352	2.40%	-2.40%
1.65	1.6	1.7	0.2704	0.0058	-0.0058	0.0267	-0.0267	2.40%	-2.40%
1.75	1.7	1.8	0.2141	0.005	-0.005	0.022	-0.022	2.40%	-2.40%
1.85	1.8	1.9	0.1632	0.0041	-0.0041	0.0175	-0.0175	2.40%	-2.40%
1.95	1.9	2	0.1265	0.0034	-0.0034	0.0142	-0.0142	2.40%	-2.40%
2.05	2	2.1	0.09838	0.00286	-0.00286	0.01158	-0.01158	2.40%	-2.40%
2.15	2.1	2.2	0.08069	0.00261	-0.00261	0.01002	-0.01002	2.40%	-2.40%
2.25	2.2	2.3	0.06413	0.00232	-0.00232	0.00842	-0.00842	2.40%	-2.40%
2.35	2.3	2.4	0.05133	0.002	-0.002	0.00714	-0.00714	2.40%	-2.40%
2.45	2.4	2.5	0.039	0.00157	-0.00157	0.00576	-0.00576	2.40%	-2.40%
2.55	2.5	2.6	0.03162	0.00136	-0.00136	0.00496	-0.00496	2.40%	-2.40%
2.65	2.6	2.7	0.02284	0.00104	-0.00104	0.00381	-0.00381	2.40%	-2.40%
2.75	2.7	2.8	0.01981	0.00103	-0.00103	0.00352	-0.00352	2.40%	-2.40%
2.85	2.8	2.9	0.01504	0.00078	-0.00078	0.00284	-0.00284	2.40%	-2.40%
2.95	2.9	3	0.01174	0.00066	-0.00066	0.00236	-0.00236	2.40%	-2.40%
