0.11	0.1	0.12	1543	12	-12	210	-210	0.50%	-0.50%
0.13	0.12	0.14	1404	8	-8	177	-177	0.50%	-0.50%
0.15	0.14	0.16	1258	6	-6	158	-158	0.50%	-0.50%
0.17	0.16	0.18	1125	5	-5	141	-141	0.50%	-0.50%
0.19	0.18	0.2	1022	4	-4	128	-128	0.50%	-0.50%
0.225	0.2	0.25	809.9	1.6	-1.6	60.5	-60.5	0.50%	-0.50%
0.275	0.25	0.3	618.3	1.2	-1.2	47.1	-47.1	0.50%	-0.50%
0.325	0.3	0.35	481.9	1	-1	37.9	-37.9	0.50%	-0.50%
0.375	0.35	0.4	379.4	0.8	-0.8	27.8	-27.8	0.50%	-0.50%
0.425	0.4	0.45	301.4	0.7	-0.7	21.3	-21.3	0.50%	-0.50%
0.475	0.45	0.5	240	0.6	-0.6	16.7	-16.7	0.50%	-0.50%
0.525	0.5	0.55	193	0.5	-0.5	9.9	-9.9	0.50%	-0.50%
0.575	0.55	0.6	157.1	0.4	-0.4	7.8	-7.8	0.50%	-0.50%
0.625	0.6	0.65	129	0.4	-0.4	6.7	-6.7	0.50%	-0.50%
0.675	0.65	0.7	106.5	0.4	-0.4	5.6	-5.6	0.50%	-0.50%
0.725	0.7	0.75	87.64	0.32	-0.32	4.59	-4.59	0.50%	-0.50%
0.775	0.75	0.8	73.17	0.29	-0.29	3.96	-3.96	0.50%	-0.50%
0.825	0.8	0.85	60.82	0.27	-0.27	3.32	-3.32	0.50%	-0.50%
0.875	0.85	0.9	51.11	0.23	-0.23	2.9	-2.9	0.50%	-0.50%
0.925	0.9	0.95	42.94	0.22	-0.22	2.43	-2.43	0.50%	-0.50%
0.975	0.95	1	36.22	0.2	-0.2	1.96	-1.96	0.50%	-0.50%
1.05	1	1.1	27.86	0.12	-0.12	1.55	-1.55	0.50%	-0.50%
1.15	1.1	1.2	19.99	0.1	-0.1	1.13	-1.13	0.50%	-0.50%
1.25	1.2	1.3	14.67	0.07	-0.07	0.89	-0.89	0.50%	-0.50%
1.35	1.3	1.4	10.7	0.05	-0.05	0.65	-0.65	0.50%	-0.50%
1.45	1.4	1.5	7.692	0.042	-0.042	0.474	-0.474	0.50%	-0.50%
1.55	1.5	1.6	5.659	0.036	-0.036	0.353	-0.353	0.50%	-0.50%
1.65	1.6	1.7	4.185	0.033	-0.033	0.265	-0.265	0.50%	-0.50%
1.75	1.7	1.8	3.083	0.023	-0.023	0.199	-0.199	0.50%	-0.50%
1.85	1.8	1.9	2.287	0.019	-0.019	0.15	-0.15	0.50%	-0.50%
1.95	1.9	2	1.71	0.02	-0.02	0.115	-0.115	0.50%	-0.50%
2.05	2	2.1	1.283	0.015	-0.015	0.089	-0.089	0.50%	-0.50%
2.15	2.1	2.2	0.971	0.0143	-0.0143	0.0694	-0.0694	0.50%	-0.50%
2.25	2.2	2.3	0.7306	0.0094	-0.0094	0.054	-0.054	0.50%	-0.50%
2.35	2.3	2.4	0.5846	0.0083	-0.0083	0.0448	-0.0448	0.50%	-0.50%
2.45	2.4	2.5	0.4331	0.0103	-0.0103	0.0345	-0.0345	0.50%	-0.50%
2.55	2.5	2.6	0.3362	0.0082	-0.0082	0.0279	-0.0279	0.50%	-0.50%
2.65	2.6	2.7	0.2615	0.0084	-0.0084	0.0226	-0.0226	0.50%	-0.50%
2.75	2.7	2.8	0.2057	0.0049	-0.0049	0.0186	-0.0186	0.50%	-0.50%
2.85	2.8	2.9	0.1646	0.0037	-0.0037	0.0156	-0.0156	0.50%	-0.50%
2.95	2.9	3	0.1305	0.0042	-0.0042	0.0129	-0.0129	0.50%	-0.50%
