0.325	0.3	0.35	1.22	0.045	-0.045	0.158	-0.158	2.40%	-2.40%
0.375	0.35	0.4	1.191	0.036	-0.036	0.143	-0.143	2.40%	-2.40%
0.425	0.4	0.45	1.21	0.031	-0.031	0.144	-0.144	2.40%	-2.40%
0.475	0.45	0.5	0.9454	0.0169	-0.0169	0.1525	-0.1525	2.40%	-2.40%
0.525	0.5	0.55	0.9668	0.0168	-0.0168	0.1264	-0.1264	2.40%	-2.40%
0.575	0.55	0.6	0.9368	0.0159	-0.0159	0.1022	-0.1022	2.40%	-2.40%
0.625	0.6	0.65	0.8969	0.0145	-0.0145	0.0777	-0.0777	2.40%	-2.40%
0.675	0.65	0.7	0.8915	0.0204	-0.0204	0.071	-0.071	2.40%	-2.40%
0.725	0.7	0.75	0.8603	0.0184	-0.0184	0.0764	-0.0764	2.40%	-2.40%
0.775	0.75	0.8	0.8323	0.0179	-0.0179	0.0633	-0.0633	2.40%	-2.40%
0.825	0.8	0.85	0.7857	0.0171	-0.0171	0.0593	-0.0593	2.40%	-2.40%
0.875	0.85	0.9	0.7595	0.0171	-0.0171	0.0506	-0.0506	2.40%	-2.40%
0.925	0.9	0.95	0.7117	0.0166	-0.0166	0.0472	-0.0472	2.40%	-2.40%
0.975	0.95	1	0.6605	0.0157	-0.0157	0.0417	-0.0417	2.40%	-2.40%
1.05	1	1.1	0.5877	0.0103	-0.0103	0.0371	-0.0371	2.40%	-2.40%
1.15	1.1	1.2	0.5134	0.0099	-0.0099	0.0312	-0.0312	2.40%	-2.40%
1.25	1.2	1.3	0.4272	0.0089	-0.0089	0.0262	-0.0262	2.40%	-2.40%
1.35	1.3	1.4	0.3638	0.0083	-0.0083	0.0216	-0.0216	2.40%	-2.40%
1.45	1.4	1.5	0.3142	0.0076	-0.0076	0.0187	-0.0187	2.40%	-2.40%
1.55	1.5	1.6	0.2589	0.007	-0.007	0.0151	-0.0151	2.40%	-2.40%
1.65	1.6	1.7	0.2051	0.0059	-0.0059	0.0119	-0.0119	2.40%	-2.40%
1.75	1.7	1.8	0.1695	0.0054	-0.0054	0.0101	-0.0101	2.40%	-2.40%
1.85	1.8	1.9	0.1309	0.0031	-0.0031	0.0105	-0.0105	2.40%	-2.40%
1.95	1.9	2	0.1087	0.0028	-0.0028	0.0088	-0.0088	2.40%	-2.40%
2.05	2	2.1	0.08586	0.00237	-0.00237	0.00707	-0.00707	2.40%	-2.40%
2.15	2.1	2.2	0.07292	0.00225	-0.00225	0.00612	-0.00612	2.40%	-2.40%
2.25	2.2	2.3	0.05851	0.00189	-0.00189	0.00502	-0.00502	2.40%	-2.40%
2.35	2.3	2.4	0.04663	0.00162	-0.00162	0.0041	-0.0041	2.40%	-2.40%
2.45	2.4	2.5	0.03973	0.00156	-0.00156	0.00359	-0.00359	2.40%	-2.40%
2.55	2.5	2.6	0.03139	0.00131	-0.00131	0.00292	-0.00292	2.40%	-2.40%
2.65	2.6	2.7	0.02405	0.00105	-0.00105	0.00231	-0.00231	2.40%	-2.40%
2.75	2.7	2.8	0.01974	0.0009	-0.0009	0.00196	-0.00196	2.40%	-2.40%
2.85	2.8	2.9	0.01659	0.00084	-0.00084	0.00171	-0.00171	2.40%	-2.40%
2.95	2.9	3	0.01384	0.00077	-0.00077	0.00148	-0.00148	2.40%	-2.40%
3.1	3	3.2	0.009531	0.000395	-0.000395	0.001079	-0.001079	2.40%	-2.40%
3.3	3.2	3.4	0.005964	0.00028	-0.00028	0.000733	-0.000733	2.40%	-2.40%
3.5	3.4	3.6	0.004192	0.000224	-0.000224	0.00056	-0.00056	2.40%	-2.40%
3.7	3.6	3.8	0.002886	0.000183	-0.000183	0.00042	-0.00042	2.40%	-2.40%
3.9	3.8	4	0.001864	0.000127	-0.000127	0.000296	-0.000296	2.40%	-2.40%
4.1	4	4.2	0.001269	9.80E-05	-9.80E-05	0.00022	-0.00022	2.40%	-2.40%
4.3	4.2	4.4	0.0009437	9.06E-05	-9.06E-05	0.0001785	-0.0001785	2.40%	-2.40%
4.5	4.4	4.6	0.000551	5.80E-05	-5.80E-05	0.0001135	-0.0001135	2.40%	-2.40%
