0.225	0.2	0.25	0.6463	0.0475	-0.0475	0.0598	-0.0598	12.00%	8.50%
0.275	0.25	0.3	0.5468	0.0308	-0.0308	0.036	-0.036	12.00%	8.50%
0.325	0.3	0.35	0.4936	0.0241	-0.0241	0.0319	-0.0319	12.00%	8.50%
0.375	0.35	0.4	0.4362	0.0193	-0.0193	0.0272	-0.0272	12.00%	8.50%
0.425	0.4	0.45	0.3749	0.0323	-0.0323	0.0247	-0.0247	12.00%	8.50%
0.475	0.45	0.5	0.3127	0.0092	-0.0092	0.0268	-0.0268	12.00%	8.50%
0.525	0.5	0.55	0.2779	0.0211	-0.0211	0.0194	-0.0194	12.00%	8.50%
0.575	0.55	0.6	0.2385	0.0154	-0.0154	0.0231	-0.0231	12.00%	8.50%
0.625	0.6	0.65	0.1836	0.0119	-0.0119	0.0126	-0.0126	12.00%	8.50%
0.675	0.65	0.7	0.1473	0.0099	-0.0099	0.0092	-0.0092	12.00%	8.50%
0.725	0.7	0.75	0.1135	0.0078	-0.0078	0.0125	-0.0125	12.00%	8.50%
0.775	0.75	0.8	0.1028	0.0076	-0.0076	0.0105	-0.0105	12.00%	8.50%
0.825	0.8	0.85	0.09414	0.0068	-0.0068	0.00597	-0.00597	12.00%	8.50%
0.875	0.85	0.9	0.07994	0.00613	-0.00613	0.00482	-0.00482	12.00%	8.50%
0.925	0.9	0.95	0.06704	0.00567	-0.00567	0.00524	-0.00524	12.00%	8.50%
0.975	0.95	1	0.06709	0.00561	-0.00561	0.00719	-0.00719	12.00%	8.50%
1.05	1	1.1	0.04965	0.00315	-0.00315	0.00312	-0.00312	12.00%	8.50%
1.15	1.1	1.2	0.04151	0.00281	-0.00281	0.00708	-0.00708	12.00%	8.50%
1.25	1.2	1.3	0.02787	0.00076	-0.00076	0.00251	-0.00251	12.00%	8.50%
1.35	1.3	1.4	0.02042	0.00061	-0.00061	0.00187	-0.00187	12.00%	8.50%
1.45	1.4	1.5	0.01588	0.00053	-0.00053	0.00148	-0.00148	12.00%	8.50%
1.55	1.5	1.6	0.01147	0.00041	-0.00041	0.0011	-0.0011	12.00%	8.50%
1.65	1.6	1.7	0.009243	0.000365	-0.000365	0.000913	-0.000913	12.00%	8.50%
1.75	1.7	1.8	0.007073	0.000311	-0.000311	0.000725	-0.000725	12.00%	8.50%
1.85	1.8	1.9	0.005561	0.000261	-0.000261	0.000595	-0.000595	12.00%	8.50%
1.95	1.9	2	0.004543	0.00024	-0.00024	0.000509	-0.000509	12.00%	8.50%
2.05	2	2.1	0.003604	0.00021	-0.00021	0.000424	-0.000424	12.00%	8.50%
2.15	2.1	2.2	0.002543	0.000163	-0.000163	0.000316	-0.000316	12.00%	8.50%
2.25	2.2	2.3	0.002341	0.000164	-0.000164	0.000307	-0.000307	12.00%	8.50%
2.35	2.3	2.4	0.001499	0.000126	-0.000126	0.000209	-0.000209	12.00%	8.50%
2.45	2.4	2.5	0.001413	0.000122	-0.000122	0.000209	-0.000209	12.00%	8.50%
2.55	2.5	2.6	0.00115	0.000111	-0.000111	0.00018	-0.00018	12.00%	8.50%
2.65	2.6	2.7	0.0007905	9.73E-05	-9.73E-05	0.000132	-0.000132	12.00%	8.50%
2.75	2.7	2.8	0.0007977	8.96E-05	-8.96E-05	0.0001417	-0.0001417	12.00%	8.50%
2.85	2.8	2.9	0.0005595	8.02E-05	-8.02E-05	0.0001057	-0.0001057	12.00%	8.50%
2.95	2.9	3	0.0003654	6.15E-05	-6.15E-05	7.35E-05	-7.35E-05	12.00%	8.50%
