0.225	0.2	0.25	20.54	0.31	-0.31	2.42	-2.42	1.00%	-1.00%
0.275	0.25	0.3	18.05	0.18	-0.18	1.56	-1.56	1.00%	-1.00%
0.325	0.3	0.35	17.76	0.16	-0.16	1.19	-1.19	1.00%	-1.00%
0.375	0.35	0.4	16.97	0.14	-0.14	1.14	-1.14	1.00%	-1.00%
0.425	0.4	0.45	15.27	0.22	-0.22	1.11	-1.11	1.00%	-1.00%
0.475	0.45	0.5	14.22	0.12	-0.12	1.67	-1.67	1.00%	-1.00%
0.525	0.5	0.55	12.32	0.17	-0.17	0.74	-0.74	1.00%	-1.00%
0.575	0.55	0.6	10.99	0.14	-0.14	0.73	-0.73	1.00%	-1.00%
0.625	0.6	0.65	9.844	0.122	-0.122	0.617	-0.617	1.00%	-1.00%
0.675	0.65	0.7	9.049	0.114	-0.114	0.536	-0.536	1.00%	-1.00%
0.725	0.7	0.75	8.089	0.104	-0.104	0.476	-0.476	1.00%	-1.00%
0.775	0.75	0.8	7.386	0.099	-0.099	0.426	-0.426	1.00%	-1.00%
0.825	0.8	0.85	6.535	0.088	-0.088	0.395	-0.395	1.00%	-1.00%
0.875	0.85	0.9	5.825	0.084	-0.084	0.337	-0.337	1.00%	-1.00%
0.925	0.9	0.95	5.155	0.077	-0.077	0.301	-0.301	1.00%	-1.00%
0.975	0.95	1	4.452	0.07	-0.07	0.25	-0.25	1.00%	-1.00%
1.05	1	1.1	3.688	0.044	-0.044	0.207	-0.207	1.00%	-1.00%
1.15	1.1	1.2	2.906	0.039	-0.039	0.165	-0.165	1.00%	-1.00%
1.25	1.2	1.3	2.24	0.022	-0.022	0.185	-0.185	1.00%	-1.00%
1.35	1.3	1.4	1.745	0.018	-0.018	0.147	-0.147	1.00%	-1.00%
1.45	1.4	1.5	1.349	0.015	-0.015	0.116	-0.116	1.00%	-1.00%
1.55	1.5	1.6	1.031	0.013	-0.013	0.091	-0.091	1.00%	-1.00%
1.65	1.6	1.7	0.8051	0.0107	-0.0107	0.0733	-0.0733	1.00%	-1.00%
1.75	1.7	1.8	0.6211	0.0089	-0.0089	0.0586	-0.0586	1.00%	-1.00%
1.85	1.8	1.9	0.4842	0.0076	-0.0076	0.0475	-0.0475	1.00%	-1.00%
1.95	1.9	2	0.3605	0.0059	-0.0059	0.037	-0.037	1.00%	-1.00%
2.05	2	2.1	0.2925	0.0053	-0.0053	0.0314	-0.0314	1.00%	-1.00%
2.15	2.1	2.2	0.2269	0.0044	-0.0044	0.0256	-0.0256	1.00%	-1.00%
2.25	2.2	2.3	0.1719	0.0035	-0.0035	0.0204	-0.0204	1.00%	-1.00%
2.35	2.3	2.4	0.1401	0.0031	-0.0031	0.0176	-0.0176	1.00%	-1.00%
2.45	2.4	2.5	0.1058	0.0024	-0.0024	0.014	-0.014	1.00%	-1.00%
2.55	2.5	2.6	0.08781	0.00221	-0.00221	0.0123	-0.0123	1.00%	-1.00%
2.65	2.6	2.7	0.06923	0.00188	-0.00188	0.01026	-0.01026	1.00%	-1.00%
2.75	2.7	2.8	0.05128	0.00145	-0.00145	0.00805	-0.00805	1.00%	-1.00%
2.85	2.8	2.9	0.04307	0.00133	-0.00133	0.00716	-0.00716	1.00%	-1.00%
2.95	2.9	3	0.03317	0.0011	-0.0011	0.00584	-0.00584	1.00%	-1.00%
