0.325	0.3	0.35	0.7758	0.0322	-0.0322	0.0905	-0.0905	3.50%	-3.50%
0.375	0.35	0.4	0.7834	0.026	-0.026	0.09	-0.09	3.50%	-3.50%
0.425	0.4	0.45	0.7577	0.0213	-0.0213	0.0844	-0.0844	3.50%	-3.50%
0.475	0.45	0.5	0.6576	0.0127	-0.0127	0.0896	-0.0896	3.50%	-3.50%
0.525	0.5	0.55	0.6481	0.0122	-0.0122	0.0795	-0.0795	3.50%	-3.50%
0.575	0.55	0.6	0.6181	0.0109	-0.0109	0.0579	-0.0579	3.50%	-3.50%
0.625	0.6	0.65	0.5875	0.0096	-0.0096	0.0555	-0.0555	3.50%	-3.50%
0.675	0.65	0.7	0.5489	0.0089	-0.0089	0.0494	-0.0494	3.50%	-3.50%
0.725	0.7	0.75	0.538	0.0102	-0.0102	0.0442	-0.0442	3.50%	-3.50%
0.775	0.75	0.8	0.5076	0.0096	-0.0096	0.0387	-0.0387	3.50%	-3.50%
0.825	0.8	0.85	0.4818	0.0094	-0.0094	0.0328	-0.0328	3.50%	-3.50%
0.875	0.85	0.9	0.4415	0.009	-0.009	0.0298	-0.0298	3.50%	-3.50%
0.925	0.9	0.95	0.4177	0.0088	-0.0088	0.0286	-0.0286	3.50%	-3.50%
0.975	0.95	1	0.3877	0.0087	-0.0087	0.0241	-0.0241	3.50%	-3.50%
1.05	1	1.1	0.3505	0.0059	-0.0059	0.0209	-0.0209	3.50%	-3.50%
1.15	1.1	1.2	0.2839	0.0051	-0.0051	0.0174	-0.0174	3.50%	-3.50%
1.25	1.2	1.3	0.2396	0.0048	-0.0048	0.0147	-0.0147	3.50%	-3.50%
1.35	1.3	1.4	0.198	0.0043	-0.0043	0.0123	-0.0123	3.50%	-3.50%
1.45	1.4	1.5	0.1611	0.0038	-0.0038	0.0109	-0.0109	3.50%	-3.50%
1.55	1.5	1.6	0.1346	0.0035	-0.0035	0.0082	-0.0082	3.50%	-3.50%
1.65	1.6	1.7	0.1088	0.0032	-0.0032	0.0069	-0.0069	3.50%	-3.50%
1.75	1.7	1.8	0.08881	0.00282	-0.00282	0.00489	-0.00489	3.50%	-3.50%
1.85	1.8	1.9	0.06963	0.00196	-0.00196	0.00482	-0.00482	3.50%	-3.50%
1.95	1.9	2	0.05577	0.00165	-0.00165	0.00387	-0.00387	3.50%	-3.50%
2.05	2	2.1	0.04622	0.00145	-0.00145	0.00324	-0.00324	3.50%	-3.50%
2.15	2.1	2.2	0.03705	0.00133	-0.00133	0.00263	-0.00263	3.50%	-3.50%
2.25	2.2	2.3	0.02847	0.00108	-0.00108	0.00206	-0.00206	3.50%	-3.50%
2.35	2.3	2.4	0.0223	0.0008	-0.0008	0.00165	-0.00165	3.50%	-3.50%
2.45	2.4	2.5	0.0204	0.00095	-0.00095	0.00155	-0.00155	3.50%	-3.50%
2.55	2.5	2.6	0.01535	0.00075	-0.00075	0.0012	-0.0012	3.50%	-3.50%
2.65	2.6	2.7	0.01231	0.00064	-0.00064	0.00099	-0.00099	3.50%	-3.50%
2.75	2.7	2.8	0.0092	0.000452	-0.000452	0.00077	-0.00077	3.50%	-3.50%
2.85	2.8	2.9	0.008734	0.000535	-0.000535	0.00076	-0.00076	3.50%	-3.50%
2.95	2.9	3	0.006304	0.000432	-0.000432	0.000572	-0.000572	3.50%	-3.50%
3.1	3	3.2	0.00446	0.000185	-0.000185	0.000433	-0.000433	3.50%	-3.50%
3.3	3.2	3.4	0.002984	0.000148	-0.000148	0.000319	-0.000319	3.50%	-3.50%
3.5	3.4	3.6	0.002197	0.000126	-0.000126	0.00026	-0.00026	3.50%	-3.50%
3.7	3.6	3.8	0.001546	0.000124	-0.000124	0.000203	-0.000203	3.50%	-3.50%
3.9	3.8	4	0.001028	8.40E-05	-8.40E-05	0.00015	-0.00015	3.50%	-3.50%
4.1	4	4.2	0.000746	6.91E-05	-6.91E-05	0.000121	-0.000121	3.50%	-3.50%
4.3	4.2	4.4	0.0004021	3.90E-05	-3.90E-05	7.24E-05	-7.24E-05	3.50%	-3.50%
4.5	4.4	4.6	0.0003521	4.46E-05	-4.46E-05	7.03E-05	-7.03E-05	3.50%	-3.50%
