0.11	0.1	0.12	947.8	5.3	-5.3	118.4	-118.4	0.70%	-0.70%
0.13	0.12	0.14	862.5	3.4	-3.4	98.5	-98.5	0.70%	-0.70%
0.15	0.14	0.16	770	2.7	-2.7	87.6	-87.6	0.70%	-0.70%
0.17	0.16	0.18	696.3	2.2	-2.2	79	-79	0.70%	-0.70%
0.19	0.18	0.2	623.5	1.9	-1.9	70.7	-70.7	0.70%	-0.70%
0.225	0.2	0.25	511.7	1	-1	35.6	-35.6	0.70%	-0.70%
0.275	0.25	0.3	388.2	0.8	-0.8	26.8	-26.8	0.70%	-0.70%
0.325	0.3	0.35	299.9	0.6	-0.6	21.8	-21.8	0.70%	-0.70%
0.375	0.35	0.4	236.4	0.5	-0.5	15.9	-15.9	0.70%	-0.70%
0.425	0.4	0.45	187.5	0.4	-0.4	12.4	-12.4	0.70%	-0.70%
0.475	0.45	0.5	149.2	0.4	-0.4	9.8	-9.8	0.70%	-0.70%
0.525	0.5	0.55	118.3	0.3	-0.3	5.8	-5.8	0.70%	-0.70%
0.575	0.55	0.6	96.31	0.24	-0.24	4.6	-4.6	0.70%	-0.70%
0.625	0.6	0.65	79.15	0.24	-0.24	3.99	-3.99	0.70%	-0.70%
0.675	0.65	0.7	65.14	0.22	-0.22	3.27	-3.27	0.70%	-0.70%
0.725	0.7	0.75	53.81	0.19	-0.19	2.68	-2.68	0.70%	-0.70%
0.775	0.75	0.8	44.83	0.17	-0.17	2.22	-2.22	0.70%	-0.70%
0.825	0.8	0.85	37.34	0.16	-0.16	1.85	-1.85	0.70%	-0.70%
0.875	0.85	0.9	31.23	0.14	-0.14	1.57	-1.57	0.70%	-0.70%
0.925	0.9	0.95	26.46	0.14	-0.14	1.29	-1.29	0.70%	-0.70%
0.975	0.95	1	22.3	0.12	-0.12	1.09	-1.09	0.70%	-0.70%
1.05	1	1.1	17.25	0.07	-0.07	0.85	-0.85	0.70%	-0.70%
1.15	1.1	1.2	12.38	0.06	-0.06	0.61	-0.61	0.70%	-0.70%
1.25	1.2	1.3	9.01	0.033	-0.033	0.549	-0.549	0.70%	-0.70%
1.35	1.3	1.4	6.589	0.028	-0.028	0.403	-0.403	0.70%	-0.70%
1.45	1.4	1.5	4.771	0.021	-0.021	0.294	-0.294	0.70%	-0.70%
1.55	1.5	1.6	3.546	0.019	-0.019	0.221	-0.221	0.70%	-0.70%
1.65	1.6	1.7	2.607	0.017	-0.017	0.165	-0.165	0.70%	-0.70%
1.75	1.7	1.8	1.945	0.012	-0.012	0.125	-0.125	0.70%	-0.70%
1.85	1.8	1.9	1.439	0.01	-0.01	0.095	-0.095	0.70%	-0.70%
1.95	1.9	2	1.091	0.011	-0.011	0.074	-0.074	0.70%	-0.70%
2.05	2	2.1	0.8108	0.0085	-0.0085	0.0562	-0.0562	0.70%	-0.70%
2.15	2.1	2.2	0.6265	0.0084	-0.0084	0.0448	-0.0448	0.70%	-0.70%
2.25	2.2	2.3	0.4767	0.0052	-0.0052	0.0353	-0.0353	0.70%	-0.70%
2.35	2.3	2.4	0.374	0.0045	-0.0045	0.0287	-0.0287	0.70%	-0.70%
2.45	2.4	2.5	0.2842	0.0064	-0.0064	0.0226	-0.0226	0.70%	-0.70%
2.55	2.5	2.6	0.2235	0.0052	-0.0052	0.0185	-0.0185	0.70%	-0.70%
2.65	2.6	2.7	0.1795	0.0056	-0.0056	0.0155	-0.0155	0.70%	-0.70%
2.75	2.7	2.8	0.1378	0.003	-0.003	0.0125	-0.0125	0.70%	-0.70%
2.85	2.8	2.9	0.1086	0.0021	-0.0021	0.0103	-0.0103	0.70%	-0.70%
2.95	2.9	3	0.08677	0.00263	-0.00263	0.00861	-0.00861	0.70%	-0.70%
