0.11	0.1	0.12	167.7	1.3	-1.3	17.2	-17.2	3.50%	-3.50%
0.13	0.12	0.14	149.6	0.8	-0.8	14	-14	3.50%	-3.50%
0.15	0.14	0.16	135	0.7	-0.7	12.5	-12.5	3.50%	-3.50%
0.17	0.16	0.18	118.5	0.5	-0.5	11	-11	3.50%	-3.50%
0.19	0.18	0.2	104.3	0.5	-0.5	9.7	-9.7	3.50%	-3.50%
0.225	0.2	0.25	83.86	0.31	-0.31	5.36	-5.36	3.50%	-3.50%
0.275	0.25	0.3	63.32	0.24	-0.24	4.02	-4.02	3.50%	-3.50%
0.325	0.3	0.35	48.11	0.18	-0.18	3.24	-3.24	3.50%	-3.50%
0.375	0.35	0.4	37.23	0.15	-0.15	2.35	-2.35	3.50%	-3.50%
0.425	0.4	0.45	28.91	0.13	-0.13	1.77	-1.77	3.50%	-3.50%
0.475	0.45	0.5	22.59	0.11	-0.11	1.38	-1.38	3.50%	-3.50%
0.525	0.5	0.55	17.7	0.08	-0.08	0.84	-0.84	3.50%	-3.50%
0.575	0.55	0.6	14.07	0.07	-0.07	0.66	-0.66	3.50%	-3.50%
0.625	0.6	0.65	11.5	0.07	-0.07	0.59	-0.59	3.50%	-3.50%
0.675	0.65	0.7	9.301	0.064	-0.064	0.458	-0.458	3.50%	-3.50%
0.725	0.7	0.75	7.617	0.057	-0.057	0.382	-0.382	3.50%	-3.50%
0.775	0.75	0.8	6.262	0.051	-0.051	0.32	-0.32	3.50%	-3.50%
0.825	0.8	0.85	5.164	0.046	-0.046	0.252	-0.252	3.50%	-3.50%
0.875	0.85	0.9	4.251	0.04	-0.04	0.207	-0.207	3.50%	-3.50%
0.925	0.9	0.95	3.565	0.037	-0.037	0.175	-0.175	3.50%	-3.50%
0.975	0.95	1	2.993	0.034	-0.034	0.148	-0.148	3.50%	-3.50%
1.05	1	1.1	2.28	0.02	-0.02	0.11	-0.11	3.50%	-3.50%
1.15	1.1	1.2	1.619	0.016	-0.016	0.077	-0.077	3.50%	-3.50%
1.25	1.2	1.3	1.177	0.009	-0.009	0.071	-0.071	3.50%	-3.50%
1.35	1.3	1.4	0.8571	0.0076	-0.0076	0.0519	-0.0519	3.50%	-3.50%
1.45	1.4	1.5	0.6215	0.006	-0.006	0.038	-0.038	3.50%	-3.50%
1.55	1.5	1.6	0.4634	0.0052	-0.0052	0.0286	-0.0286	3.50%	-3.50%
1.65	1.6	1.7	0.3458	0.0044	-0.0044	0.0217	-0.0217	3.50%	-3.50%
1.75	1.7	1.8	0.2561	0.0034	-0.0034	0.0164	-0.0164	3.50%	-3.50%
1.85	1.8	1.9	0.1995	0.0031	-0.0031	0.013	-0.013	3.50%	-3.50%
1.95	1.9	2	0.1496	0.0027	-0.0027	0.01	-0.01	3.50%	-3.50%
2.05	2	2.1	0.112	0.0021	-0.0021	0.0077	-0.0077	3.50%	-3.50%
2.15	2.1	2.2	0.08921	0.00197	-0.00197	0.00633	-0.00633	3.50%	-3.50%
2.25	2.2	2.3	0.06693	0.00146	-0.00146	0.00491	-0.00491	3.50%	-3.50%
2.35	2.3	2.4	0.05317	0.00119	-0.00119	0.00405	-0.00405	3.50%	-3.50%
2.45	2.4	2.5	0.0439	0.00141	-0.00141	0.00347	-0.00347	3.50%	-3.50%
2.55	2.5	2.6	0.03506	0.00123	-0.00123	0.00289	-0.00289	3.50%	-3.50%
2.65	2.6	2.7	0.02671	0.00108	-0.00108	0.00229	-0.00229	3.50%	-3.50%
2.75	2.7	2.8	0.02215	0.00084	-0.00084	0.00199	-0.00199	3.50%	-3.50%
2.85	2.8	2.9	0.01678	0.00059	-0.00059	0.00157	-0.00157	3.50%	-3.50%
2.95	2.9	3	0.01473	0.00066	-0.00066	0.00145	-0.00145	3.50%	-3.50%
