0.11	0.1	0.12	18.61	0.42	-0.42	1.73	-1.73	12.00%	8.50%
0.13	0.12	0.14	16.18	0.26	-0.26	1.33	-1.33	12.00%	8.50%
0.15	0.14	0.16	13.53	0.18	-0.18	1.1	-1.1	12.00%	8.50%
0.17	0.16	0.18	12.43	0.16	-0.16	1.01	-1.01	12.00%	8.50%
0.19	0.18	0.2	10.64	0.13	-0.13	0.87	-0.87	12.00%	8.50%
0.225	0.2	0.25	8.782	0.092	-0.092	0.538	-0.538	12.00%	8.50%
0.275	0.25	0.3	6.397	0.067	-0.067	0.4	-0.4	12.00%	8.50%
0.325	0.3	0.35	4.753	0.051	-0.051	0.298	-0.298	12.00%	8.50%
0.375	0.35	0.4	3.529	0.041	-0.041	0.213	-0.213	12.00%	8.50%
0.425	0.4	0.45	2.727	0.035	-0.035	0.158	-0.158	12.00%	8.50%
0.475	0.45	0.5	2.054	0.028	-0.028	0.117	-0.117	12.00%	8.50%
0.525	0.5	0.55	1.578	0.018	-0.018	0.068	-0.068	12.00%	8.50%
0.575	0.55	0.6	1.214	0.014	-0.014	0.065	-0.065	12.00%	8.50%
0.625	0.6	0.65	0.9706	0.0154	-0.0154	0.0485	-0.0485	12.00%	8.50%
0.675	0.65	0.7	0.7835	0.0132	-0.0132	0.0394	-0.0394	12.00%	8.50%
0.725	0.7	0.75	0.6134	0.0112	-0.0112	0.03	-0.03	12.00%	8.50%
0.775	0.75	0.8	0.5122	0.01	-0.01	0.0275	-0.0275	12.00%	8.50%
0.825	0.8	0.85	0.3998	0.0086	-0.0086	0.0198	-0.0198	12.00%	8.50%
0.875	0.85	0.9	0.3208	0.0074	-0.0074	0.0193	-0.0193	12.00%	8.50%
0.925	0.9	0.95	0.2784	0.007	-0.007	0.0167	-0.0167	12.00%	8.50%
0.975	0.95	1	0.2279	0.0061	-0.0061	0.0112	-0.0112	12.00%	8.50%
1.05	1	1.1	0.1705	0.0037	-0.0037	0.0083	-0.0083	12.00%	8.50%
1.15	1.1	1.2	0.1222	0.0031	-0.0031	0.0077	-0.0077	12.00%	8.50%
1.25	1.2	1.3	0.08483	0.00098	-0.00098	0.00511	-0.00511	12.00%	8.50%
1.35	1.3	1.4	0.06093	0.0008	-0.0008	0.00369	-0.00369	12.00%	8.50%
1.45	1.4	1.5	0.04351	0.00064	-0.00064	0.00266	-0.00266	12.00%	8.50%
1.55	1.5	1.6	0.03234	0.00054	-0.00054	0.002	-0.002	12.00%	8.50%
1.65	1.6	1.7	0.02417	0.00046	-0.00046	0.00152	-0.00152	12.00%	8.50%
1.75	1.7	1.8	0.01774	0.00037	-0.00037	0.00113	-0.00113	12.00%	8.50%
1.85	1.8	1.9	0.014	0.00033	-0.00033	0.00091	-0.00091	12.00%	8.50%
1.95	1.9	2	0.01036	0.00028	-0.00028	0.00069	-0.00069	12.00%	8.50%
2.05	2	2.1	0.00809	0.000234	-0.000234	0.000557	-0.000557	12.00%	8.50%
2.15	2.1	2.2	0.006446	0.000215	-0.000215	0.000458	-0.000458	12.00%	8.50%
2.25	2.2	2.3	0.004889	0.000174	-0.000174	0.000359	-0.000359	12.00%	8.50%
2.35	2.3	2.4	0.00403	0.000153	-0.000153	0.000307	-0.000307	12.00%	8.50%
2.45	2.4	2.5	0.003365	0.000157	-0.000157	0.000266	-0.000266	12.00%	8.50%
2.55	2.5	2.6	0.002716	0.000142	-0.000142	0.000224	-0.000224	12.00%	8.50%
2.65	2.6	2.7	0.00219	0.000127	-0.000127	0.000188	-0.000188	12.00%	8.50%
2.75	2.7	2.8	0.001745	0.000108	-0.000108	0.000156	-0.000156	12.00%	8.50%
2.85	2.8	2.9	0.001301	8.40E-05	-8.40E-05	0.000122	-0.000122	12.00%	8.50%
2.95	2.9	3	0.001126	8.40E-05	-8.40E-05	0.000111	-0.000111	12.00%	8.50%
