0.225	0.2	0.25	13.88	0.22	-0.22	1.57	-1.57	2.00%	-2.00%
0.275	0.25	0.3	12.53	0.15	-0.15	0.89	-0.89	2.00%	-2.00%
0.325	0.3	0.35	12.31	0.13	-0.13	0.83	-0.83	2.00%	-2.00%
0.375	0.35	0.4	11.38	0.11	-0.11	0.73	-0.73	2.00%	-2.00%
0.425	0.4	0.45	10.27	0.17	-0.17	0.86	-0.86	2.00%	-2.00%
0.475	0.45	0.5	9.457	0.091	-0.091	1.018	-1.018	2.00%	-2.00%
0.525	0.5	0.55	8.128	0.133	-0.133	0.477	-0.477	2.00%	-2.00%
0.575	0.55	0.6	7.306	0.108	-0.108	0.472	-0.472	2.00%	-2.00%
0.625	0.6	0.65	6.584	0.098	-0.098	0.411	-0.411	2.00%	-2.00%
0.675	0.65	0.7	5.957	0.089	-0.089	0.347	-0.347	2.00%	-2.00%
0.725	0.7	0.75	5.327	0.081	-0.081	0.315	-0.315	2.00%	-2.00%
0.775	0.75	0.8	4.643	0.073	-0.073	0.271	-0.271	2.00%	-2.00%
0.825	0.8	0.85	4.119	0.066	-0.066	0.252	-0.252	2.00%	-2.00%
0.875	0.85	0.9	3.648	0.062	-0.062	0.209	-0.209	2.00%	-2.00%
0.925	0.9	0.95	3.199	0.057	-0.057	0.184	-0.184	2.00%	-2.00%
0.975	0.95	1	2.786	0.052	-0.052	0.166	-0.166	2.00%	-2.00%
1.05	1	1.1	2.315	0.033	-0.033	0.13	-0.13	2.00%	-2.00%
1.15	1.1	1.2	1.815	0.028	-0.028	0.103	-0.103	2.00%	-2.00%
1.25	1.2	1.3	1.409	0.016	-0.016	0.117	-0.117	2.00%	-2.00%
1.35	1.3	1.4	1.078	0.013	-0.013	0.091	-0.091	2.00%	-2.00%
1.45	1.4	1.5	0.8349	0.0112	-0.0112	0.0717	-0.0717	2.00%	-2.00%
1.55	1.5	1.6	0.639	0.0093	-0.0093	0.0564	-0.0564	2.00%	-2.00%
1.65	1.6	1.7	0.4973	0.0079	-0.0079	0.0453	-0.0453	2.00%	-2.00%
1.75	1.7	1.8	0.3773	0.0064	-0.0064	0.0356	-0.0356	2.00%	-2.00%
1.85	1.8	1.9	0.3027	0.0056	-0.0056	0.0297	-0.0297	2.00%	-2.00%
1.95	1.9	2	0.2324	0.0047	-0.0047	0.0238	-0.0238	2.00%	-2.00%
2.05	2	2.1	0.1863	0.0041	-0.0041	0.02	-0.02	2.00%	-2.00%
2.15	2.1	2.2	0.136	0.0031	-0.0031	0.0153	-0.0153	2.00%	-2.00%
2.25	2.2	2.3	0.1084	0.0026	-0.0026	0.0129	-0.0129	2.00%	-2.00%
2.35	2.3	2.4	0.08324	0.00217	-0.00217	0.01043	-0.01043	2.00%	-2.00%
2.45	2.4	2.5	0.06523	0.00178	-0.00178	0.00864	-0.00864	2.00%	-2.00%
2.55	2.5	2.6	0.05212	0.00156	-0.00156	0.0073	-0.0073	2.00%	-2.00%
2.65	2.6	2.7	0.04635	0.00159	-0.00159	0.00687	-0.00687	2.00%	-2.00%
2.75	2.7	2.8	0.03331	0.00114	-0.00114	0.00523	-0.00523	2.00%	-2.00%
2.85	2.8	2.9	0.02907	0.00111	-0.00111	0.00483	-0.00483	2.00%	-2.00%
2.95	2.9	3	0.0216	0.00082	-0.00082	0.0038	-0.0038	2.00%	-2.00%
