0.225	0.2	0.25	0.5513	0.0353	-0.0353	0.0521	-0.0521	12.00%	8.50%
0.275	0.25	0.3	0.5385	0.0274	-0.0274	0.0341	-0.0341	12.00%	8.50%
0.325	0.3	0.35	0.4979	0.023	-0.023	0.0297	-0.0297	12.00%	8.50%
0.375	0.35	0.4	0.4174	0.0173	-0.0173	0.0246	-0.0246	12.00%	8.50%
0.425	0.4	0.45	0.3464	0.0247	-0.0247	0.0239	-0.0239	12.00%	8.50%
0.475	0.45	0.5	0.3237	0.0091	-0.0091	0.0342	-0.0342	12.00%	8.50%
0.525	0.5	0.55	0.2612	0.0181	-0.0181	0.0151	-0.0151	12.00%	8.50%
0.575	0.55	0.6	0.2147	0.0122	-0.0122	0.0153	-0.0153	12.00%	8.50%
0.625	0.6	0.65	0.1845	0.0104	-0.0104	0.013	-0.013	12.00%	8.50%
0.675	0.65	0.7	0.1553	0.0093	-0.0093	0.0121	-0.0121	12.00%	8.50%
0.725	0.7	0.75	0.1328	0.0079	-0.0079	0.0079	-0.0079	12.00%	8.50%
0.775	0.75	0.8	0.1051	0.0065	-0.0065	0.009	-0.009	12.00%	8.50%
0.825	0.8	0.85	0.09763	0.00613	-0.00613	0.00613	-0.00613	12.00%	8.50%
0.875	0.85	0.9	0.08898	0.00604	-0.00604	0.00823	-0.00823	12.00%	8.50%
0.925	0.9	0.95	0.07597	0.00533	-0.00533	0.00471	-0.00471	12.00%	8.50%
0.975	0.95	1	0.07043	0.00558	-0.00558	0.00871	-0.00871	12.00%	8.50%
1.05	1	1.1	0.05489	0.00306	-0.00306	0.00603	-0.00603	12.00%	8.50%
1.15	1.1	1.2	0.04218	0.00248	-0.00248	0.00881	-0.00881	12.00%	8.50%
1.25	1.2	1.3	0.02716	0.00068	-0.00068	0.00225	-0.00225	12.00%	8.50%
1.35	1.3	1.4	0.02032	0.00056	-0.00056	0.00171	-0.00171	12.00%	8.50%
1.45	1.4	1.5	0.01669	0.00052	-0.00052	0.00143	-0.00143	12.00%	8.50%
1.55	1.5	1.6	0.01181	0.0004	-0.0004	0.00104	-0.00104	12.00%	8.50%
1.65	1.6	1.7	0.009518	0.000356	-0.000356	0.000867	-0.000867	12.00%	8.50%
1.75	1.7	1.8	0.007991	0.000323	-0.000323	0.000754	-0.000754	12.00%	8.50%
1.85	1.8	1.9	0.00513	0.000227	-0.000227	0.000504	-0.000504	12.00%	8.50%
1.95	1.9	2	0.004406	0.000228	-0.000228	0.000452	-0.000452	12.00%	8.50%
2.05	2	2.1	0.003399	0.000187	-0.000187	0.000365	-0.000365	12.00%	8.50%
2.15	2.1	2.2	0.002823	0.00018	-0.00018	0.000319	-0.000319	12.00%	8.50%
2.25	2.2	2.3	0.002152	0.000154	-0.000154	0.000256	-0.000256	12.00%	8.50%
2.35	2.3	2.4	0.001534	0.000119	-0.000119	0.000192	-0.000192	12.00%	8.50%
2.45	2.4	2.5	0.001407	0.000121	-0.000121	0.000186	-0.000186	12.00%	8.50%
2.55	2.5	2.6	0.001005	0.0001	-0.0001	0.000141	-0.000141	12.00%	8.50%
2.65	2.6	2.7	0.001022	9.60E-05	-9.60E-05	0.000151	-0.000151	12.00%	8.50%
2.75	2.7	2.8	0.0007031	8.07E-05	-8.07E-05	0.0001104	-0.0001104	12.00%	8.50%
2.85	2.8	2.9	0.0005317	8.12E-05	-8.12E-05	8.84E-05	-8.84E-05	12.00%	8.50%
2.95	2.9	3	0.000523	7.87E-05	-7.87E-05	9.21E-05	-9.21E-05	12.00%	8.50%
