/storage/brno12-cerit/home/poledto1/hydro/hybrid/sampler.out/lhc2760-40-50-norm114-3000-deuteron-zetaS3-0.2/	2
0.32	0.0287711	0.000271775	3.1264	-nan
0.56	0.0658131	0.000236644	-5.31306	-nan
0.8	0.0992166	0.00035023	1.08286	-nan
1.04	0.128199	0.000443432	7.34059	-nan
1.28	0.152828	0.00078731	-1.0404	-nan
1.52	0.173958	0.000684615	3.63006	-nan
1.76	0.19198	0.000602883	0.492628	-nan
2	0.209473	0.00117588	-0.128251	-nan
2.24	0.223277	0.00215201	0.161	-nan
2.48	0.229198	0.003106	0.0567574	-nan
2.72	0.242631	0.00310165	0.00861458	-nan
2.96	0.248253	0.00249716	0.00818743	-nan
3.2	0.260931	0.00623598	0.00367394	-nan
3.44	0.252347	0.00610263	0.0103443	-nan
3.68	0.24723	0.00672387	0.0254542	-nan
3.92	0.265475	0.0121654	0.00749051	-nan
4.16	0.249187	0.0202401	0.0020766	-nan
4.4	0.245661	0.0216574	0.0325852	-nan
4.64	0.279013	0.0354244	-0.000899643	-nan
4.88	0.258224	0.035646	0.0569581	-nan

/storage/brno12-cerit/home/poledto1/hydro/hybrid/sampler.out/lhc2760-40-50-norm114-3000-deuteron-zetaS3-0.4/	2
0.32	0.027468	0.000188134	0.724717	-nan
0.56	0.0637522	0.000280066	1.33938	-nan
0.8	0.0979544	0.00039583	1.35991	-nan
1.04	0.126806	0.000358513	5.62337	-nan
1.28	0.153416	0.000519512	-17.3537	-nan
1.52	0.175144	0.000551622	0.811697	-nan
1.76	0.195912	0.000977131	10.343	-nan
2	0.215326	0.00135741	0.488751	-nan
2.24	0.228859	0.00141283	0.131909	-nan
2.48	0.24178	0.00184449	0.0513766	-nan
2.72	0.255164	0.00200034	0.0239927	-nan
2.96	0.257721	0.00476321	0.00811118	-nan
3.2	0.260943	0.00673392	0.00531702	-nan
3.44	0.270724	0.00692361	0.0043427	-nan
3.68	0.29465	0.00806714	0.00487019	-nan
3.92	0.247668	0.0115221	0.00220732	-nan
4.16	0.301147	0.0143796	0.0536966	-nan
4.4	0.275167	0.0230445	0.00137964	-nan
4.64	0.322516	0.0248353	-0.00890529	-nan
4.88	0.295014	0.0615904	0.00597909	-nan

