/storage/brno12-cerit/home/poledto1/hydro/hybrid/sampler.out/lhc2760-30-40-norm114-3000-deuteron-zetaS3-0.4/	2	321
0.32	0.0236784	0.000344235	-nan	-nan
0.56	0.0565612	0.000381649	-nan	-nan
0.8	0.0917797	0.000439995	-nan	-nan
1.04	0.123526	0.0007499	-nan	-nan
1.28	0.153729	0.000608004	-nan	-nan
1.52	0.17916	0.00113518	-nan	-nan
1.76	0.204359	0.00130008	-nan	-nan
2	0.218924	0.0019148	-nan	-nan
2.24	0.240012	0.00308214	-nan	-nan
2.48	0.254265	0.00451787	-nan	-nan
2.72	0.270981	0.00445765	-nan	-nan
2.96	0.275916	0.00539315	-nan	-nan
3.2	0.277868	0.0102314	-nan	-nan
3.44	0.301535	0.0145773	-nan	-nan
3.68	0.320009	0.0190993	-nan	-nan
3.92	0.295707	0.0183676	-nan	-nan
4.16	0.304617	0.0355907	-nan	-nan
4.4	0.319565	0.0537799	-nan	-nan
4.64	0.496353	0.0451522	-nan	-nan
4.88	0.394431	0.0986803	-nan	-nan

