/storage/brno12-cerit/home/poledto1/hydro/hybrid/sampler.out/lhc2760-30-40-norm114-3000-deuteron-zetaS3-0.8/	2	211
0.32	0.0249637	0.00017873	-2.21763	-nan
0.56	0.0619188	0.000161679	2.74307	-nan
0.8	0.0992222	0.000424017	-1.75532	-nan
1.04	0.134464	0.00065837	-1.42418	-nan
1.28	0.166761	0.000644747	-16.9584	-nan
1.52	0.19571	0.000752838	117.817	-nan
1.76	0.220925	0.00110391	-0.207687	-nan
2	0.242957	0.00247489	0.28913	-nan
2.24	0.262609	0.00242919	-0.509567	-nan
2.48	0.283038	0.00348069	0.0168035	-nan
2.72	0.303005	0.0044819	0.0178914	-nan
2.96	0.313348	0.00668584	0.0204835	-nan
3.2	0.312516	0.00675148	0.00690149	-nan
3.44	0.339008	0.0138245	0.0176748	-nan
3.68	0.317377	0.0155129	-0.00257832	-nan
3.92	0.363868	0.0278339	0.00530863	-nan
4.16	0.345194	0.0337617	0.00156416	-nan
4.4	0.355814	0.0745329	0.002366	-nan
4.64	0.342019	0.11916	0.000808811	-nan
4.88	0.264978	-nan	0.000592273	nan

