/storage/brno12-cerit/home/poledto1/hydro/hybrid/sampler.out/lhc2760-40-50-norm114-3000-deuteron-zetaS3-0.2/	2	321
0.32	0.0263238	0.000584799	-0.00471057	-nan
0.56	0.0599322	0.000713918	-0.00952659	-nan
0.8	0.0949593	0.000680799	-0.00771036	-nan
1.04	0.12759	0.000762009	-0.00296283	-nan
1.28	0.15391	0.00103746	-0.000958553	-nan
1.52	0.173842	0.00108138	-1.99757e-05	-nan
1.76	0.193966	0.00191516	0.000297498	-nan
2	0.213459	0.00284987	0.000435622	-nan
2.24	0.221074	0.00285642	0.000454072	-nan
2.48	0.220246	0.00506118	0.000463681	-nan
2.72	0.242685	0.00678629	0.000504253	-nan
2.96	0.254776	0.0127267	0.000594171	-nan
3.2	0.243905	0.0140614	0.000526977	-nan
3.44	0.265899	0.0169017	0.000532681	-nan
3.68	0.276408	0.0140929	0.000547167	-nan
3.92	0.246861	0.0280312	0.000695507	-nan
4.16	0.226582	0.0529215	0.0005923	-nan
4.4	0.205027	0.0743395	0.00075778	-nan
4.64	0.262825	0.0937885	0.000663022	-nan
4.88	0.449469	0.0528687	0.00129941	-nan

/storage/brno12-cerit/home/poledto1/hydro/hybrid/sampler.out/lhc2760-40-50-norm114-3000-deuteron-zetaS3-0.4/	2	321
0.32	0.0267831	0.000553535	-nan	-nan
0.56	0.0599236	0.000618096	-nan	-nan
0.8	0.0938753	0.000973384	-nan	-nan
1.04	0.124763	0.000764011	-nan	-nan
1.28	0.151837	0.00128469	-nan	-nan
1.52	0.176505	0.00122583	-nan	-nan
1.76	0.196163	0.00226809	-nan	-nan
2	0.216491	0.00273161	-nan	-nan
2.24	0.225859	0.00271706	-nan	-nan
2.48	0.242824	0.00345555	-nan	-nan
2.72	0.255957	0.00717547	-nan	-nan
2.96	0.254276	0.0111847	-nan	-nan
3.2	0.261158	0.00736549	-nan	-nan
3.44	0.248447	0.0155558	-nan	-nan
3.68	0.278269	0.026032	-nan	-nan
3.92	0.245137	0.0260515	-nan	-nan
4.16	0.352435	0.0600274	-nan	-nan
4.4	0.199946	0.0745424	-nan	-nan
4.64	0.295763	0.107071	-nan	-nan
4.88	0.323769	0.184633	-nan	-nan

