/storage/brno12-cerit/home/poledto1/hydro/hybrid/sampler.out/lhc2760-10-20-norm114-3000-deuteron-zetaS3-0.4/	2	2212
0.32	0.00849784	0.000640594	-nan	-nan
0.56	0.0220089	0.000575668	-nan	-nan
0.8	0.0412322	0.000502858	-nan	-nan
1.04	0.0643126	0.000453424	-nan	-nan
1.28	0.0860882	0.000583956	-nan	-nan
1.52	0.106382	0.000645404	-nan	-nan
1.76	0.126635	0.00101994	-nan	-nan
2	0.143802	0.00106756	-nan	-nan
2.24	0.160055	0.00153036	-nan	-nan
2.48	0.174577	0.00163636	-nan	-nan
2.72	0.185971	0.00174105	-nan	-nan
2.96	0.195828	0.00223043	-nan	-nan
3.2	0.201743	0.00257968	-nan	-nan
3.44	0.212063	0.00456136	-nan	-nan
3.68	0.217331	0.00413326	-nan	-nan
3.92	0.219163	0.00443969	-nan	-nan
4.16	0.232893	0.0104193	-nan	-nan
4.4	0.249306	0.0154165	-nan	-nan
4.64	0.246234	0.0140285	-nan	-nan
4.88	0.233164	0.0247944	-nan	-nan

