/storage/brno12-cerit/home/poledto1/hydro/hybrid/sampler.out/lhc2760-20-30-norm114-3000-deuteron-zetaS3-0.2/	2	211
0.32	0.0254694	0.000167151	-0.767562	-nan
0.56	0.0611707	0.000258429	-0.864983	-nan
0.8	0.0943183	0.00027649	0.406833	-nan
1.04	0.122843	0.000440374	-6.53665	-nan
1.28	0.146946	0.000551103	-9.89614	-nan
1.52	0.168156	0.00087512	-4.47599	-nan
1.76	0.18463	0.00145565	-0.43996	-nan
2	0.19759	0.00140039	0.777352	-nan
2.24	0.208855	0.00162678	0.0678537	-nan
2.48	0.216762	0.00159867	-0.0624728	-nan
2.72	0.227591	0.00292523	-0.0155726	-nan
2.96	0.226109	0.00315354	0.0230735	-nan
3.2	0.228104	0.00526517	0.00583906	-nan
3.44	0.229597	0.00631431	-0.0485781	-nan
3.68	0.239543	0.0124018	-0.00613594	-nan
3.92	0.227621	0.014467	0.00736167	-nan
4.16	0.21128	0.0237854	0.00462158	-nan
4.4	0.251763	0.0415756	-0.00358087	-nan
4.64	0.271615	0.0263271	0.0022143	-nan
4.88	0.215522	0.0402271	-0.000641197	-nan

