/storage/brno12-cerit/home/poledto1/hydro/hybrid/sampler.out/lhc2760-20-30-part1-300/	2	2212
0.32	0.00792522	0.000838512	-0.000204228	-nan
0.56	0.0252195	0.000847059	0.00616461	-nan
0.8	0.0468716	0.00074541	0.0530806	-nan
1.04	0.0708249	0.000808688	-0.00236603	-nan
1.28	0.094033	0.00130019	-0.000430316	-nan
1.52	0.119272	0.001187	7.92122e-05	-nan
1.76	0.14223	0.00124536	0.000322935	-nan
2	0.163921	0.00159626	0.000433447	-nan
2.24	0.177619	0.00296887	0.000485783	-nan
2.48	0.200356	0.00211026	0.000503619	-nan
2.72	0.21237	0.00585506	0.000612917	-nan
2.96	0.227608	0.00594456	0.000638249	-nan
3.2	0.236433	0.0062603	0.000626749	-nan
3.44	0.217142	0.0143757	0.000702717	-nan
3.68	0.236318	0.0198037	0.000596617	-nan
3.92	0.301174	0.028335	0.000645386	-nan
4.16	0.256236	0.0409022	0.000916903	-nan
4.4	0.339009	0.0482847	0.000921038	-nan
4.64	0.168242	0.0638147	0.000287814	-nan
4.88	0.308462	0.123188	0.0011255	-nan

