/storage/brno12-cerit/home/poledto1/hydro/hybrid/sampler.out/lhc2760-40-50-norm114-3000-deuteron-zetaS3-0.8/	2	2212
0.32	0.0130262	0.00141107	0.0139173	0.00798754
0.56	0.0315662	0.000637654	0.0278159	0.00512287
0.8	0.0575586	0.0012459	0.0746239	0.00709989
1.04	0.0892856	0.00144995	0.08826	0.00782756
1.28	0.123721	0.00165401	0.128613	0.00541984
1.52	0.163645	0.00291853	0.166278	0.0106752
1.76	0.192282	0.00138784	0.209608	0.0154088
2	0.210268	0.00342547	0.256463	0.022697
2.24	0.240537	0.00279689	0.259406	0.0214389
2.48	0.270303	0.0111719	0.280139	0.0292407
2.72	0.285861	0.00782068	0.324076	0.0356065
2.96	0.284743	0.0152414	0.341721	0.0499934
3.2	0.309272	0.019937	0.460364	0.0860679
3.44	0.334496	0.0309283	0.493914	0.0703052
3.68	0.373345	0.0435473	0.288633	0.139362
3.92	0.353767	0.0626192	0.794781	0.150353
4.16	0.23898	0.0739147	-0.182154	0.258103
4.4	0.362591	0.0972018	-0.0800455	0.350242
4.64	0.334667	0.113119	0.779031	0.251288
4.88	0.380856	0.170463	0.230071	0.454507

