/storage/brno12-cerit/home/poledto1/hydro/hybrid/sampler.out/lhc2760-20-30-norm114-3000-deuteron-zetaS3-0.2/	2
0.32	0.0245628	0.000105022	-nan	-nan
0.56	0.0577026	0.000174221	-nan	-nan
0.8	0.0880177	0.000264996	-nan	-nan
1.04	0.114051	0.000383365	-nan	-nan
1.28	0.136121	0.000530344	-nan	-nan
1.52	0.156661	0.000422554	-nan	-nan
1.76	0.173587	0.000878383	-nan	-nan
2	0.18832	0.000949321	-nan	-nan
2.24	0.201571	0.00102484	-nan	-nan
2.48	0.209838	0.00121375	-nan	-nan
2.72	0.220765	0.00192451	-nan	-nan
2.96	0.226697	0.00187441	-nan	-nan
3.2	0.232106	0.00305147	-nan	-nan
3.44	0.236358	0.00308072	-nan	-nan
3.68	0.231314	0.00287079	-nan	-nan
3.92	0.241867	0.0077676	-nan	-nan
4.16	0.241192	0.00717593	-nan	-nan
4.4	0.233004	0.0125816	-nan	-nan
4.64	0.236977	0.0136045	-nan	-nan
4.88	0.214158	0.0176957	-nan	-nan

/storage/brno12-cerit/home/poledto1/hydro/hybrid/sampler.out/lhc2760-20-30-norm114-3000-deuteron-zetaS3-0.4/	2
0.32	0.0236233	0.000107472	-nan	-nan
0.56	0.0561864	0.000145681	-nan	-nan
0.8	0.0865611	0.000195148	-nan	-nan
1.04	0.113217	0.000297972	-nan	-nan
1.28	0.136019	0.00029836	-nan	-nan
1.52	0.156174	0.000532115	-nan	-nan
1.76	0.175842	0.000335429	-nan	-nan
2	0.192787	0.00100881	-nan	-nan
2.24	0.206702	0.000720706	-nan	-nan
2.48	0.218774	0.00132415	-nan	-nan
2.72	0.226817	0.00185283	-nan	-nan
2.96	0.241203	0.00107874	-nan	-nan
3.2	0.238376	0.00358243	-nan	-nan
3.44	0.242532	0.00291569	-nan	-nan
3.68	0.252978	0.00387879	-nan	-nan
3.92	0.258241	0.00550652	-nan	-nan
4.16	0.27075	0.0106916	-nan	-nan
4.4	0.221848	0.0132693	-nan	-nan
4.64	0.265036	0.0126131	-nan	-nan
4.88	0.258142	0.0226084	-nan	-nan

