/storage/brno12-cerit/home/poledto1/hydro/hybrid/sampler.out/lhc2760-20-30-part1-300/	2	211
0.32	0.0208544	0.000159272	-0.825632	-nan
0.56	0.0503618	7.66961e-05	0.842927	-nan
0.8	0.0780664	0.000191437	-8.63036	-nan
1.04	0.103164	0.000487619	3.08938	-nan
1.28	0.125732	0.000484561	1.20478	-nan
1.52	0.146268	0.000879172	-4.2189	-nan
1.76	0.164136	0.00105774	-1.13775	-nan
2	0.179823	0.00114578	-0.0787385	-nan
2.24	0.192431	0.00162248	0.111981	-nan
2.48	0.197185	0.00244283	-0.0206934	-nan
2.72	0.213101	0.00347112	0.107367	-nan
2.96	0.222255	0.00338372	-0.00289107	-nan
3.2	0.23548	0.00713621	-0.0292716	-nan
3.44	0.223407	0.00842645	-0.00248619	-nan
3.68	0.225803	0.0152838	-0.00377751	-nan
3.92	0.237337	0.0276897	-0.0015491	-nan
4.16	0.190718	0.0315781	0.000336833	-nan
4.4	0.289394	0.0400226	0.000606686	-nan
4.64	0.294613	0.0595899	-0.0012967	-nan
4.88	0.29088	0.102926	0.000476509	-nan

