/storage/brno12-cerit/home/poledto1/hydro/hybrid/sampler.out/lhc2760-40-50-norm114-3000-deuteron-zetaS3-0.2/	2	321
0.32	0.0263238	0.0005138	-0.00471057	-nan
0.56	0.0599322	0.000414314	-0.00952659	-nan
0.8	0.0949593	0.000787793	-0.00771036	-nan
1.04	0.12759	0.000675584	-0.00296283	-nan
1.28	0.15391	0.00114577	-0.000958553	-nan
1.52	0.173842	0.000997925	-1.99757e-05	-nan
1.76	0.193966	0.00255978	0.000297498	-nan
2	0.213459	0.0019249	0.000435622	-nan
2.24	0.221074	0.00509894	0.000454072	-nan
2.48	0.220246	0.00355598	0.000463681	-nan
2.72	0.242685	0.00662919	0.000504253	-nan
2.96	0.254776	0.0101995	0.000594171	-nan
3.2	0.243905	0.00677571	0.000526977	-nan
3.44	0.265899	0.0162612	0.000532681	-nan
3.68	0.276408	0.0236993	0.000547167	-nan
3.92	0.246861	0.0263907	0.000695507	-nan
4.16	0.226582	0.0525963	0.0005923	-nan
4.4	0.205027	0.0821121	0.00075778	-nan
4.64	0.262825	0.0909651	0.000663022	-nan
4.88	0.449469	0.0597565	0.00129941	-nan

