/storage/brno12-cerit/home/poledto1/hydro/hybrid/sampler.out/lhc2760-40-50-part1-300/	2	211
0.32	0.0242504	0.000131901	1.61041	-nan
0.56	0.0570269	0.000140099	0.189557	-nan
0.8	0.0879893	0.000537736	-0.591195	-nan
1.04	0.116021	0.000345741	0.171127	-nan
1.28	0.14067	0.000642658	0.585616	-nan
1.52	0.161337	0.0014738	-3.89244	-nan
1.76	0.181298	0.00119055	-0.0167365	-nan
2	0.200884	0.00165013	0.0129512	-nan
2.24	0.221079	0.00390259	0.00406761	-nan
2.48	0.227111	0.00561713	0.00216186	-nan
2.72	0.223471	0.00717138	0.00151912	-nan
2.96	0.244374	0.00588446	0.00184603	-nan
3.2	0.25616	0.00974927	0.00138151	-nan
3.44	0.23521	0.0119294	0.00135924	-nan
3.68	0.293696	0.0283279	0.000754691	-nan
3.92	0.292876	0.0309255	-0.000808616	-nan
4.16	0.259113	0.0736841	0.000554061	-nan
4.4	0.478251	0.107341	0.00158289	-nan
4.64	0.24043	-nan	0.000674535	-nan
4.88	0.719385	-nan	-0.000437081	nan

