/storage/brno12-cerit/home/poledto1/hydro/hybrid/sampler.out/lhc2760-40-50-part1-300/	2	321
0.32	0.0222375	0.000547768	-nan	-nan
0.56	0.0511177	0.000341778	-nan	-nan
0.8	0.0814273	0.000443906	-nan	-nan
1.04	0.105776	0.000513835	-nan	-nan
1.28	0.12744	0.00120156	-nan	-nan
1.52	0.149412	0.0015462	-nan	-nan
1.76	0.169027	0.00309947	-nan	-nan
2	0.193209	0.00234362	-nan	-nan
2.24	0.203446	0.00465615	-nan	-nan
2.48	0.218315	0.00729612	-nan	-nan
2.72	0.251182	0.00661331	-nan	-nan
2.96	0.218506	0.0267112	-nan	-nan
3.2	0.273243	0.0156629	-nan	-nan
3.44	0.262764	0.035563	-nan	-nan
3.68	0.28193	0.0497387	-nan	-nan
3.92	0.224298	0.0666155	-nan	-nan
4.16	0.375223	0.122908	-nan	-nan
4.4	0.237221	0.100917	-nan	-nan
4.64	0.0824064	-nan	-nan	-nan
4.88	0.127572	-nan	-nan	-nan

