/storage/brno12-cerit/home/poledto1/hydro/hybrid/sampler.out/lhc2760-50-60-norm114-3000-deuteron-zetaS3-0.4/	2
0.32	0.0285748	0.000223856	1.04436	0.417799
0.56	0.0657054	0.000253954	-5.43927	1.73823
0.8	0.0999063	0.000360441	-3.63302	1.05104
1.04	0.131389	0.000531006	6.32854	1.16756
1.28	0.159076	0.000997251	-1.06237	0.279267
1.52	0.183615	0.000622402	0.422494	0.117216
1.76	0.205663	0.00151217	-1.00868	0.163906
2	0.227633	0.00217463	-0.105962	0.286253
2.24	0.243303	0.00282169	-0.0166413	0.00161936
2.48	0.261013	0.00309295	-0.00733336	0.000899754
2.72	0.272798	0.00530125	-0.00498828	0.000469234
2.96	0.292434	0.00795799	-0.00383134	0.000838043
3.2	0.300963	0.00952544	-0.00357314	0.000346122
3.44	0.309883	0.0106426	-0.00383678	0.00127939
3.68	0.326306	0.00670728	-0.00326851	0.0210596
3.92	0.307045	0.0165101	-0.00421187	0.00248777
4.16	0.331211	0.0396459	-0.00745855	0.00259479
4.4	0.301724	0.0332728	-0.00476995	0.00175145
4.64	0.360223	0.0518723	-0.00487571	0.00159013
4.88	0.290818	0.0841081	-0.00145007	0.000849025

