/storage/brno12-cerit/home/poledto1/hydro/hybrid/sampler.out/lhc2760-30-40-3000-deuteron/	2	2212
0.32	0.00979174	0.000169135	-nan	-nan
0.56	0.0261683	8.33392e-05	-nan	-nan
0.8	0.0497321	0.000112197	-nan	-nan
1.04	0.0769609	0.000157628	-nan	-nan
1.28	0.10503	0.000181859	-nan	-nan
1.52	0.131453	0.000150537	-nan	-nan
1.76	0.155056	0.000244308	-nan	-nan
2	0.175137	0.000363417	-nan	-nan
2.24	0.19215	0.000289723	-nan	-nan
2.48	0.206201	0.000341172	-nan	-nan
2.72	0.217768	0.000425204	-nan	-nan
2.96	0.226517	0.000992154	-nan	-nan
3.2	0.235467	0.000783705	-nan	-nan
3.44	0.240401	0.000972106	-nan	-nan
3.68	0.244536	0.00218065	-nan	-nan
3.92	0.246439	0.00172221	-nan	-nan
4.16	0.25028	0.00303532	-nan	-nan
4.4	0.253791	0.00296981	-nan	-nan
4.64	0.256838	0.00458182	-nan	-nan
4.88	0.269493	0.0036308	-nan	-nan

