/storage/brno12-cerit/home/poledto1/hydro/hybrid/sampler.out/lhc2760-40-50-100-bezviz/	2	211
0.32	0.0355438	0.000162851	-24.7292	0.833717
0.56	0.0887673	0.00036855	-3.51842	2.01763
0.8	0.139196	0.000464997	-65.7366	1.38879
1.04	0.184484	0.000671402	-7.79007	2.01469
1.28	0.222574	0.000908671	-1.24841	0.338615
1.52	0.258036	0.000955514	0.638741	0.425906
1.76	0.284131	0.00136823	-0.917744	0.362513
2	0.312486	0.00192183	-0.1053	0.0461165
2.24	0.329752	0.00241584	-0.0164314	0.00127924
2.48	0.350998	0.00515091	-0.00784563	0.000984797
2.72	0.373104	0.00808714	-0.00813231	0.00243447
2.96	0.378974	0.00568897	-0.0108126	0.0040481
3.2	0.392502	0.00957463	-0.0126997	0.0164635
3.44	0.432511	0.0102519	-0.0208019	0.00468408
3.68	0.440246	0.0160069	-0.0120518	0.00406468
3.92	0.428495	0.0178368	1.00671	0.0256364
4.16	0.453009	0.0366387	0.0529545	0.0238168
4.4	0.376036	0.0416732	-0.0108479	0.0018702
4.64	0.437597	0.0496458	0.0078136	0.000662243
4.88	0.43676	0.10064	0.00423959	0.00318771

