/storage/brno12-cerit/home/poledto1/hydro/hybrid/sampler.out/lhc2760-30-40-norm114-3000-deuteron-0.1/	2	321
0.32	0.0266794	0.000340469	-nan	-nan
0.56	0.0610684	0.000513871	-nan	-nan
0.8	0.098035	0.000519678	-nan	-nan
1.04	0.131182	0.000669059	-nan	-nan
1.28	0.160384	0.000760015	-nan	-nan
1.52	0.185865	0.00105392	-nan	-nan
1.76	0.204289	0.00160377	-nan	-nan
2	0.222866	0.00124676	-nan	-nan
2.24	0.239126	0.00244167	-nan	-nan
2.48	0.250661	0.00202049	-nan	-nan
2.72	0.247147	0.00464225	-nan	-nan
2.96	0.275728	0.00513226	-nan	-nan
3.2	0.262935	0.00663322	-nan	-nan
3.44	0.278984	0.00703489	-nan	-nan
3.68	0.283699	0.0170212	-nan	-nan
3.92	0.318993	0.0195967	-nan	-nan
4.16	0.266375	0.0371395	-nan	-nan
4.4	0.314179	0.0522714	-nan	-nan
4.64	0.366849	0.0291154	-nan	-nan
4.88	0.276605	0.0574113	-nan	-nan

