/storage/brno12-cerit/home/poledto1/hydro/hybrid/sampler.out/lhc2760-30-40-100-bezviz/	2	2212
0.32	0.0166934	0.00100782	-nan	-nan
0.56	0.0439865	0.00135854	-nan	-nan
0.8	0.0786122	0.000940543	-nan	-nan
1.04	0.121183	0.00120905	-nan	-nan
1.28	0.160368	0.00111315	-nan	-nan
1.52	0.200313	0.00172588	-nan	-nan
1.76	0.23472	0.00158739	-nan	-nan
2	0.2651	0.00266338	-nan	-nan
2.24	0.294612	0.00353323	-nan	-nan
2.48	0.318936	0.00322361	-nan	-nan
2.72	0.340129	0.00503864	-nan	-nan
2.96	0.36197	0.00791652	-nan	-nan
3.2	0.371778	0.010922	-nan	-nan
3.44	0.392663	0.0107734	-nan	-nan
3.68	0.419758	0.0100445	-nan	-nan
3.92	0.454159	0.0177832	-nan	-nan
4.16	0.444034	0.018407	-nan	-nan
4.4	0.454185	0.034091	-nan	-nan
4.64	0.423888	0.0529051	-nan	-nan
4.88	0.455084	0.0351272	-nan	-nan

