/storage/brno12-cerit/home/poledto1/hydro/hybrid/sampler.out/lhc2760-20-30-norm114-3000-deuteron-0.12/	2	2212
0.32	0.0113001	0.0012666	8.53942e-05	-nan
0.56	0.0281111	0.000562908	-8.65697e-05	-nan
0.8	0.0536848	0.000421588	-0.000463173	-nan
1.04	0.0804064	0.000658752	-0.000150896	-nan
1.28	0.108557	0.00117183	0.000999177	-nan
1.52	0.136768	0.00106919	0.00193181	-nan
1.76	0.159101	0.000765393	0.00241634	-nan
2	0.177673	0.00143343	0.00275694	-nan
2.24	0.186674	0.00171514	0.00304139	-nan
2.48	0.202846	0.0023365	0.00317013	-nan
2.72	0.214718	0.0027233	0.00330883	-nan
2.96	0.213035	0.00354498	0.00325276	-nan
3.2	0.227824	0.00624634	0.00313149	-nan
3.44	0.223449	0.00558134	0.00339759	-nan
3.68	0.228163	0.00766514	0.00323797	-nan
3.92	0.208167	0.0107324	0.00384755	-nan
4.16	0.227815	0.0103677	0.00316434	-nan
4.4	0.248681	0.0146641	0.00350545	-nan
4.64	0.182495	0.0223293	0.00256345	-nan
4.88	0.175304	0.0364273	0.0018164	-nan

