/storage/brno12-cerit/home/poledto1/hydro/hybrid/sampler.out/lhc2760-50-60-100-bezviz/	2	211
0.32	0.0377592	0.000361337	-0.388796	-nan
0.56	0.0930812	0.000474975	-0.56798	-nan
0.8	0.148823	0.00070383	-6.07242	-nan
1.04	0.199007	0.000805566	-0.46257	-nan
1.28	0.246066	0.00140485	-0.082876	-nan
1.52	0.282482	0.00246336	-0.0148383	-nan
1.76	0.31793	0.00213234	-0.00531563	-nan
2	0.348931	0.00300535	-0.00211882	-nan
2.24	0.379664	0.00241194	-0.00108453	-nan
2.48	0.409712	0.00527214	-0.000683768	-nan
2.72	0.425385	0.00849441	-0.000474111	-nan
2.96	0.457915	0.0082742	-0.000381583	-nan
3.2	0.434381	0.0113585	-0.000337937	-nan
3.44	0.508922	0.0257838	-0.00046413	-nan
3.68	0.517309	0.0477438	-0.000344606	-nan
3.92	0.562014	0.0410231	-0.000759767	-nan
4.16	0.531134	0.0298004	-0.000305256	-nan
4.4	0.542855	0.0627199	-0.000488374	-nan
4.64	0.581604	0.134638	-0.00037098	-nan
4.88	0.719321	-nan	-9.3557e-05	-nan

