/storage/brno12-cerit/home/poledto1/hydro/hybrid/sampler.out/lhc2760-10-20-norm150-3000-deuteron-test-zetaS/	2	211
0.32	0.0218009	0.000107674	1.41233	-nan
0.56	0.0559688	0.000150072	0.56222	-nan
0.8	0.088873	0.00018169	-6.32043	-nan
1.04	0.118643	0.000288036	-0.371327	-nan
1.28	0.144859	0.000440834	0.215167	-nan
1.52	0.168516	0.000596674	0.101717	-nan
1.76	0.190833	0.00050038	-0.0974796	-nan
2	0.209331	0.000931823	0.0250034	-nan
2.24	0.226449	0.0010636	0.0119534	-nan
2.48	0.245085	0.00167848	-0.0128447	-nan
2.72	0.259283	0.00201768	-0.00639647	-nan
2.96	0.27255	0.00357269	-0.00638109	-nan
3.2	0.280939	0.00300471	-0.00122475	-nan
3.44	0.292916	0.00517456	-0.00363207	-nan
3.68	0.306846	0.00581165	0.0200775	-nan
3.92	0.313476	0.00993386	0.00251814	-nan
4.16	0.310526	0.0102048	0.000791342	-nan
4.4	0.33345	0.0182413	-0.00111215	-nan
4.64	0.346742	0.0246335	-0.00057483	-nan
4.88	0.353317	0.0270517	-0.000384289	-nan

