/storage/brno12-cerit/home/poledto1/hydro/hybrid/sampler.out/lhc2760-20-30-3000-deuteron/	2	2212
0.32	0.0092287	0.000140933	7.19276e-05	8.35591e-06
0.56	0.0244768	0.000131586	-0.000184675	8.69745e-06
0.8	0.0456742	0.000108393	-0.000535403	1.29308e-05
1.04	0.0696353	0.000142646	-0.000302159	1.2199e-05
1.28	0.0940923	0.000171664	0.000439367	9.27482e-06
1.52	0.117533	0.000146117	0.00123109	1.74716e-05
1.76	0.138655	0.000208945	0.00180118	2.81792e-05
2	0.156415	0.000304599	0.00217594	3.16135e-05
2.24	0.171875	0.000325273	0.00240612	3.8831e-05
2.48	0.183875	0.000393502	0.00258502	5.84996e-05
2.72	0.194505	0.000417824	0.00273278	4.69561e-05
2.96	0.202475	0.000508515	0.00286745	4.34054e-05
3.2	0.21079	0.000515357	0.00298436	6.04601e-05
3.44	0.215071	0.00090356	0.00302604	6.29768e-05
3.68	0.222357	0.00184758	0.003229	6.33672e-05
3.92	0.225699	0.00166866	0.00319655	8.5025e-05
4.16	0.224552	0.00149504	0.00347691	0.000118056
4.4	0.225183	0.00372277	0.00320266	0.000116968
4.64	0.232209	0.00483973	0.00350357	0.000127951
4.88	0.228296	0.00483683	0.00311057	0.000180322

