/storage/brno12-cerit/home/poledto1/hydro/hybrid/sampler.out/lhc2760-50-60-norm150-3000-deuteron/	2	321
0.32	0.0336628	0.000748962	-nan	-nan
0.56	0.0779664	0.00107201	-nan	-nan
0.8	0.128283	0.000593088	-nan	-nan
1.04	0.175754	0.00129803	-nan	-nan
1.28	0.215483	0.000730772	-nan	-nan
1.52	0.257574	0.00174547	-nan	-nan
1.76	0.294829	0.00179216	-nan	-nan
2	0.327825	0.00324869	-nan	-nan
2.24	0.354479	0.00383529	-nan	-nan
2.48	0.384719	0.00620209	-nan	-nan
2.72	0.417772	0.00533557	-nan	-nan
2.96	0.443126	0.00684925	-nan	-nan
3.2	0.455859	0.0177426	-nan	-nan
3.44	0.469736	0.0201128	-nan	-nan
3.68	0.504366	0.0258282	-nan	-nan
3.92	0.557208	0.0327895	-nan	-nan
4.16	0.481263	0.0295433	-nan	-nan
4.4	0.666036	0.0342222	-nan	-nan
4.64	0.472136	0.0934393	-nan	-nan
4.88	0.569172	0.0757668	-nan	-nan

