/storage/brno12-cerit/home/poledto1/hydro/hybrid/sampler.out/lhc2760-30-40-norm114-3000-deuteron-0.12/	2	211
0.32	0.0296712	0.000154932	0.670119	-nan
0.56	0.06952	0.000268287	-3.19029	-nan
0.8	0.106167	0.000325889	16.5751	-nan
1.04	0.137382	0.00037439	11.7175	-nan
1.28	0.164113	0.000739094	1.66188	-nan
1.52	0.186905	0.0007626	0.611238	-nan
1.76	0.202914	0.00104604	-1.01715	-nan
2	0.218288	0.000854483	-0.237521	-nan
2.24	0.233245	0.00172479	-0.150697	-nan
2.48	0.243406	0.00137872	-0.0688103	-nan
2.72	0.245636	0.00344119	-0.168031	-nan
2.96	0.258386	0.00383189	0.0202859	-nan
3.2	0.239245	0.00531821	0.210449	-nan
3.44	0.261812	0.00950442	0.00291854	-nan
3.68	0.284272	0.0112834	-0.00822376	-nan
3.92	0.276068	0.0112309	-0.0103544	-nan
4.16	0.27607	0.0235488	0.00311054	-nan
4.4	0.262263	0.0275689	-0.0067834	-nan
4.64	0.269884	0.016785	-0.00603095	-nan
4.88	0.288049	0.0392854	0.000656302	-nan

