/storage/brno12-cerit/home/poledto1/hydro/hybrid/sampler.out/lhc2760-60-70-norm150-3000-deuteron/	2	2212
0.32	0.0215242	0.0027193	nan	-nan
0.56	0.0471308	0.00214494	nan	-nan
0.8	0.08674	0.00159547	nan	-nan
1.04	0.13516	0.00317805	nan	-nan
1.28	0.175869	0.00340646	nan	-nan
1.52	0.218278	0.00577891	nan	-nan
1.76	0.259079	0.00621022	nan	-nan
2	0.287218	0.00557871	nan	-nan
2.24	0.319085	0.00971412	nan	-nan
2.48	0.354546	0.014063	nan	-nan
2.72	0.359647	0.0114049	nan	-nan
2.96	0.418397	0.018429	nan	-nan
3.2	0.423509	0.031042	nan	-nan
3.44	0.420269	0.0363397	nan	-nan
3.68	0.387949	0.0438681	nan	-nan
3.92	0.497096	0.0521414	nan	-nan
4.16	0.48611	0.0737724	nan	-nan
4.4	0.614227	0.113289	nan	-nan
4.64	0.381444	0.0600564	nan	-nan
4.88	0.555946	0.202207	nan	-nan

