/storage/brno12-cerit/home/poledto1/hydro/hybrid/sampler.out/lhc2760-30-40-norm114-3000-deuteron-0.12/	2	2212
0.32	0.00923784	0.00102094	-nan	-nan
0.56	0.0297142	0.00116183	-nan	-nan
0.8	0.0588051	0.00129139	-nan	-nan
1.04	0.0882159	0.000979667	-nan	-nan
1.28	0.121784	0.000930873	-nan	-nan
1.52	0.150684	0.00177684	-nan	-nan
1.76	0.179132	0.00110961	-nan	-nan
2	0.201834	0.00193597	-nan	-nan
2.24	0.218838	0.00234755	-nan	-nan
2.48	0.240646	0.00485292	-nan	-nan
2.72	0.242294	0.00401031	-nan	-nan
2.96	0.251795	0.00774557	-nan	-nan
3.2	0.275971	0.0064141	-nan	-nan
3.44	0.257547	0.00947471	-nan	-nan
3.68	0.302655	0.0187709	-nan	-nan
3.92	0.293786	0.0203102	-nan	-nan
4.16	0.245196	0.0255423	-nan	-nan
4.4	0.273996	0.0204072	-nan	-nan
4.64	0.211575	0.0222465	-nan	-nan
4.88	0.274565	0.0445772	-nan	-nan

