/storage/brno12-cerit/home/poledto1/hydro/hybrid/sampler.out/lhc2760-60-70-norm150-3000-deuteron/	2	211
0.32	0.0367957	0.000517119	-nan	-nan
0.56	0.0905209	0.000573862	-nan	-nan
0.8	0.142413	0.00108206	-nan	-nan
1.04	0.188723	0.00152213	-nan	-nan
1.28	0.231221	0.00201397	-nan	-nan
1.52	0.265574	0.00288865	-nan	-nan
1.76	0.292384	0.00362914	-nan	-nan
2	0.328364	0.00546475	-nan	-nan
2.24	0.355528	0.00582238	-nan	-nan
2.48	0.376484	0.00605477	-nan	-nan
2.72	0.390425	0.0116332	-nan	-nan
2.96	0.399146	0.0144918	-nan	-nan
3.2	0.418331	0.0237862	-nan	-nan
3.44	0.441077	0.0309723	-nan	-nan
3.68	0.408389	0.022899	-nan	-nan
3.92	0.558093	0.0287985	-nan	-nan
4.16	0.436708	0.0367628	-nan	-nan
4.4	0.508139	0.0874851	-nan	-nan
4.64	0.458144	0.10731	-nan	-nan
4.88	0.490708	-nan	-nan	-nan

