/storage/brno12-cerit/home/poledto1/hydro/hybrid/sampler.out/lhc2760-30-40-100-bezviz/	2	321
0.32	0.0312172	0.000419561	-nan	-nan
0.56	0.0725016	0.000482153	-nan	-nan
0.8	0.117518	0.000455889	-nan	-nan
1.04	0.159165	0.000851435	-nan	-nan
1.28	0.197569	0.00109608	-nan	-nan
1.52	0.229777	0.000975385	-nan	-nan
1.76	0.25882	0.00195613	-nan	-nan
2	0.287271	0.00261235	-nan	-nan
2.24	0.312139	0.00234707	-nan	-nan
2.48	0.338349	0.00229615	-nan	-nan
2.72	0.352825	0.00527108	-nan	-nan
2.96	0.355006	0.00774197	-nan	-nan
3.2	0.381088	0.00516031	-nan	-nan
3.44	0.395143	0.0146453	-nan	-nan
3.68	0.422051	0.0191913	-nan	-nan
3.92	0.435499	0.0220922	-nan	-nan
4.16	0.462104	0.0342258	-nan	-nan
4.4	0.4543	0.026673	-nan	-nan
4.64	0.334196	0.0427478	-nan	-nan
4.88	0.453907	0.0746354	-nan	-nan

