/storage/brno12-cerit/home/poledto1/hydro/hybrid/sampler.out/lhc2760-60-70-norm150-3000-deuteron/	2	321
0.32	0.03501	0.000857486	-nan	-nan
0.56	0.0796818	0.0012867	-nan	-nan
0.8	0.126677	0.00192962	-nan	-nan
1.04	0.1726	0.00178785	-nan	-nan
1.28	0.21224	0.00242437	-nan	-nan
1.52	0.249547	0.00442968	-nan	-nan
1.76	0.279527	0.00335859	-nan	-nan
2	0.312069	0.00621815	-nan	-nan
2.24	0.327646	0.00506314	-nan	-nan
2.48	0.359837	0.010334	-nan	-nan
2.72	0.360053	0.0140406	-nan	-nan
2.96	0.377173	0.0180643	-nan	-nan
3.2	0.434149	0.0183704	-nan	-nan
3.44	0.396232	0.0292363	-nan	-nan
3.68	0.452667	0.0519583	-nan	-nan
3.92	0.455903	0.0399307	-nan	-nan
4.16	0.422848	0.0726594	-nan	-nan
4.4	0.486039	0.104091	-nan	-nan
4.64	0.448574	0.174263	-nan	-nan
4.88	0.500879	-nan	-nan	-nan

