/storage/brno12-cerit/home/poledto1/hydro/hybrid/sampler.out/lhc2760-40-50-norm114-3000-deuteron-zetaS3-0.4/	2	211
0.32	0.0283719	0.000214931	-1.25219	0.741356
0.56	0.067549	0.000269061	-2.54966	6.38288
0.8	0.105417	0.000478705	-2.31901	1.24835
1.04	0.137194	0.000406723	5.78965	3.1217
1.28	0.166196	0.000574534	2.05594	11.8747
1.52	0.187342	0.00123595	2.26479	0.171236
1.76	0.20724	0.00160142	-0.227193	0.0480791
2	0.22396	0.00217165	-0.0511869	0.0216091
2.24	0.234826	0.00311607	-0.0273519	0.0119147
2.48	0.244398	0.00371907	-0.017346	0.0062881
2.72	0.259551	0.00616297	-0.015795	0.019063
2.96	0.257839	0.00577099	-0.00982072	0.00352941
3.2	0.244621	0.0103793	-0.0104322	0.0204198
3.44	0.272205	0.0217723	-0.0243733	0.00255032
3.68	0.300048	0.0161823	-0.00713032	0.00166683
3.92	0.247975	0.0384109	-0.00177638	0.00132126
4.16	0.265317	0.0350617	-0.011342	0.0007296
4.4	0.26911	0.0751593	0.00157474	0.000542049
4.64	0.180157	0.0798134	0.000784295	0.00159406
4.88	0.331735	-nan	-0.00115256	nan

