/storage/brno12-cerit/home/poledto1/hydro/hybrid/sampler.out/lhc2760-10-20-norm150-3000-deuteron-test-zetaS/	2	321
0.32	0.0192578	0.000229482	1.62118	0.285798
0.56	0.0469941	0.000196641	2.77054	0.980853
0.8	0.0772891	0.000140931	-14.7841	1.88903
1.04	0.107069	0.000331045	1.79922	0.590235
1.28	0.133755	0.000439782	-14.4982	2.77817
1.52	0.156832	0.000878242	-4.52481	0.683054
1.76	0.178061	0.000812584	1.34605	0.146771
2	0.195417	0.000946654	0.683289	1.49834
2.24	0.215567	0.00176081	0.185819	0.0565498
2.48	0.231174	0.00277439	-9.0274	0.0443172
2.72	0.244464	0.00300063	0.127592	0.0469284
2.96	0.259924	0.00358552	0.0115411	0.000453729
3.2	0.274286	0.00454964	0.00428838	0.000457976
3.44	0.272628	0.00395217	0.00291281	0.000396719
3.68	0.302557	0.0090257	0.00244897	0.0002376
3.92	0.311816	0.0108724	0.00244389	0.000576525
4.16	0.290406	0.0121207	0.00195392	0.000719949
4.4	0.327627	0.0210656	0.00240158	0.000356616
4.64	0.351102	0.0211439	0.00198158	0.00042251
4.88	0.299527	0.0118377	0.00150783	0.00662353

