/storage/brno12-cerit/home/poledto1/hydro/hybrid/sampler.out/lhc2760-30-40-3000-deuteron/	2	211
0.32	0.0269291	2.0568e-05	3.51392	1.55926
0.56	0.0623659	1.97393e-05	5.07689	1.95727
0.8	0.0945749	2.42608e-05	-7.99497	5.27393
1.04	0.122084	6.62111e-05	0.858088	0.421388
1.28	0.14508	6.08457e-05	2.91059	0.41378
1.52	0.164203	9.08248e-05	0.343471	0.0776244
1.76	0.179946	6.74394e-05	-0.177209	0.0283983
2	0.193038	0.000144301	-0.0620437	0.0177411
2.24	0.203344	0.000261794	-0.0592323	0.02635
2.48	0.211787	0.000258916	-0.0594364	0.0429681
2.72	0.219133	0.000366258	-0.0223367	0.046593
2.96	0.225475	0.000482136	-0.0274274	0.00936223
3.2	0.231108	0.000683136	-0.026632	0.0282875
3.44	0.233015	0.000537078	-0.0102952	0.00732665
3.68	0.239087	0.00111503	-0.0150246	0.0187813
3.92	0.23762	0.0010542	-0.0368721	0.0120176
4.16	0.244522	0.00241229	-0.0102016	0.002008
4.4	0.247842	0.00177059	-0.010183	0.00783116
4.64	0.240519	0.00404589	-0.0132755	0.00109766
4.88	0.249739	0.00496459	-0.0247843	0.000842177

