/storage/brno12-cerit/home/poledto1/hydro/hybrid/sampler.out/lhc2760-60-70-norm150-3000-0.13/	2	321
0.32	0.0323684	0.00158367	-nan	-nan
0.56	0.0577556	0.00189069	-nan	-nan
0.8	0.0868293	0.00168777	-nan	-nan
1.04	0.112917	0.00306584	-nan	-nan
1.28	0.130637	0.00172372	-nan	-nan
1.52	0.1416	0.0044389	-nan	-nan
1.76	0.159758	0.0061414	-nan	-nan
2	0.176267	0.00786175	-nan	-nan
2.24	0.172693	0.0100155	-nan	-nan
2.48	0.177492	0.00917518	-nan	-nan
2.72	0.16668	0.0136557	-nan	-nan
2.96	0.231466	0.0209352	-nan	-nan
3.2	0.172003	0.0427489	-nan	-nan
3.44	0.294123	0.0606259	-nan	-nan
3.68	0.152395	0.0485945	-nan	-nan
3.92	0.241364	0.0706707	-nan	-nan
4.16	0.0977546	0.0949729	-nan	-nan
4.4	0.0432223	0.159971	-nan	-nan
4.64	-0.0508445	-nan	-nan	-nan
4.88	0.353167	-nan	-nan	-nan

