/storage/brno12-cerit/home/poledto1/hydro/hybrid/sampler.out/lhc2760-50-60-norm114-3000-deuteron-zetaS3-0.8/	2	211
0.32	0.0268595	0.000233507	-0.868913	0.264284
0.56	0.0642729	0.000282008	3.41318	1.11868
0.8	0.100876	0.000458391	-4.26039	1.00485
1.04	0.135447	0.000761757	0.553709	1.58354
1.28	0.168191	0.00124685	1.15312	0.378014
1.52	0.196703	0.0016308	-0.05976	0.0226048
1.76	0.221402	0.00150333	-0.0104384	0.0012385
2	0.243274	0.00232642	-0.0033795	0.000280316
2.24	0.264397	0.00622044	-0.00153467	0.000140933
2.48	0.271205	0.00681407	-0.00098944	8.94776e-05
2.72	0.287102	0.0113691	-0.000906013	8.74226e-05
2.96	0.317875	0.0143624	-0.000884387	0.000114582
3.2	0.259814	0.0322994	-0.00100781	0.000152966
3.44	0.372616	0.0268695	-0.0014615	0.00280649
3.68	0.401057	0.0436442	-0.00121387	0.00171466
3.92	0.256542	0.0892987	-0.000211092	0.00426097
4.16	0.276285	0.14926	-3.32342e-05	0.000275367
4.4	0.223943	0.149374	6.77116e-06	0.000282557
4.64	0.411662	-nan	-0.00022346	nan
4.88	-0.178684	-nan	-7.89666e-05	nan

