/storage/brno12-cerit/home/poledto1/hydro/hybrid/sampler.out/lhc2760-50-60-norm150-3000-0.13/	2	211
0.32	0.0308174	0.000221178	-2.97796	-nan
0.56	0.0712822	0.000283049	1.50024	-nan
0.8	0.106816	0.000949487	-2.56769	-nan
1.04	0.137288	0.000675189	0.35056	-nan
1.28	0.163453	0.00122468	-0.269035	-nan
1.52	0.18212	0.00130473	-0.0540303	-nan
1.76	0.20349	0.00233654	-0.0107833	-nan
2	0.212273	0.00321085	-0.00343263	-nan
2.24	0.218166	0.00405619	-0.00146409	-nan
2.48	0.236281	0.00190992	-0.000950381	-nan
2.72	0.240338	0.00400546	-0.000663831	-nan
2.96	0.253019	0.0115865	-0.000573874	-nan
3.2	0.261867	0.0123219	-0.000421428	-nan
3.44	0.223208	0.0183943	-0.000385565	-nan
3.68	0.252977	0.0364735	-0.000444507	-nan
3.92	0.305837	0.0392152	-0.000558697	-nan
4.16	0.233529	0.0418162	-0.000543148	-nan
4.4	0.253348	0.0556261	-0.000369231	-nan
4.64	0.21324	0.0737465	-0.000132784	-nan
4.88	0.554197	0.128148	-0.00299643	-nan

