/storage/brno12-cerit/home/poledto1/hydro/hybrid/sampler.out/lhc2760-60-70-norm150-3000-0.14/	2	321
0.32	0.0255897	0.00200362	nan	-nan
0.56	0.0571087	0.00159887	nan	-nan
0.8	0.0832797	0.00166405	nan	-nan
1.04	0.110154	0.00240838	nan	-nan
1.28	0.126506	0.00256545	nan	-nan
1.52	0.140943	0.00456777	nan	-nan
1.76	0.153089	0.00597331	nan	-nan
2	0.169425	0.00956364	nan	-nan
2.24	0.156617	0.00909004	nan	-nan
2.48	0.180288	0.0152187	nan	-nan
2.72	0.198949	0.0172575	nan	-nan
2.96	0.20622	0.0283249	nan	-nan
3.2	0.197614	0.03973	nan	-nan
3.44	0.214293	0.0328989	nan	-nan
3.68	0.108221	0.0360622	nan	-nan
3.92	0.19244	0.060542	nan	-nan
4.16	0.214269	0.0762941	nan	-nan
4.4	-0.107823	-nan	nan	-nan
4.64	0.23648	0.183017	nan	-nan
4.88	0.302826	-nan	nan	-nan

