/storage/brno12-cerit/home/poledto1/hydro/hybrid/sampler.out/lhc2760-50-60-norm150-3000-0.13/	2	321
0.32	0.0264461	0.000562074	-nan	-nan
0.56	0.062458	0.000780842	-nan	-nan
0.8	0.0938082	0.00133612	-nan	-nan
1.04	0.126242	0.000795955	-nan	-nan
1.28	0.147272	0.00176103	-nan	-nan
1.52	0.171478	0.00168172	-nan	-nan
1.76	0.185614	0.00213407	-nan	-nan
2	0.202047	0.00463755	-nan	-nan
2.24	0.208978	0.00491801	-nan	-nan
2.48	0.21509	0.00664248	-nan	-nan
2.72	0.232132	0.00989526	-nan	-nan
2.96	0.212996	0.0126161	-nan	-nan
3.2	0.207672	0.0173872	-nan	-nan
3.44	0.265624	0.0216508	-nan	-nan
3.68	0.264265	0.0200142	-nan	-nan
3.92	0.257922	0.0228627	-nan	-nan
4.16	0.217609	0.0641574	-nan	-nan
4.4	0.442773	0.0601943	-nan	-nan
4.64	0.304833	0.11453	-nan	-nan
4.88	0.470537	0.0966105	-nan	-nan

