/storage/brno12-cerit/home/poledto1/hydro/hybrid/sampler.out/lhc2760-30-40-norm114-3000-deuteron-0.1/	2	211
0.32	0.0305581	0.000161674	-10.9827	4.02046
0.56	0.0721547	0.000227385	1.88369	0.592224
0.8	0.111309	0.000406147	-1.47816	1.76413
1.04	0.143674	0.000842338	2.61241	0.335716
1.28	0.172784	0.00105416	-1.74405	0.163097
1.52	0.19765	0.000864839	-1.26992	1.24067
1.76	0.216179	0.00121819	-0.493108	0.080717
2	0.233254	0.00123253	-0.278873	0.027872
2.24	0.248325	0.00177437	-0.059961	0.0340816
2.48	0.259204	0.00313006	-0.0649773	0.0394416
2.72	0.267219	0.0047203	-0.0129093	0.00908067
2.96	0.270573	0.00389675	2.30118	0.00551753
3.2	0.271915	0.00610397	-0.00956208	0.00850564
3.44	0.277681	0.00610827	0.00607229	0.0150152
3.68	0.292936	0.0112339	-0.0382947	0.004632
3.92	0.287403	0.0132521	-0.018611	0.0100616
4.16	0.283124	0.0189542	0.0661373	0.00196472
4.4	0.264958	0.0236301	0.00530089	0.000534398
4.64	0.268631	0.0186402	-0.0154785	0.00395559
4.88	0.365067	0.0435073	-0.0018367	0.000536814

