/storage/brno12-cerit/home/poledto1/hydro/hybrid/sampler.out/lhc2760-20-30-norm114-3000-deuteron-zetaS3-test-1/	2	321
0.32	0.0214452	0.000345234	0.746833	-nan
0.56	0.0506159	0.000319281	-0.437962	-nan
0.8	0.0815225	0.000458676	-1.43255	-nan
1.04	0.111054	0.000360817	0.944729	-nan
1.28	0.136003	0.000538838	0.447744	-nan
1.52	0.157032	0.000649486	-0.946048	-nan
1.76	0.175827	0.000849489	-0.611418	-nan
2	0.193843	0.00220627	0.0661933	-nan
2.24	0.205101	0.00164086	-0.0163065	-nan
2.48	0.220982	0.00333335	-0.00204579	-nan
2.72	0.228889	0.00422481	-0.000486081	-nan
2.96	0.233405	0.00347999	-8.57438e-05	-nan
3.2	0.240795	0.00939875	2.75502e-05	-nan
3.44	0.25073	0.00879842	6.84022e-05	-nan
3.68	0.268582	0.010771	0.000104384	-nan
3.92	0.22663	0.0107742	0.000115546	-nan
4.16	0.243689	0.0198335	0.000131784	-nan
4.4	0.283977	0.0228268	0.000137227	-nan
4.64	0.175146	0.0389307	0.000110532	-nan
4.88	0.317857	0.0581573	0.000214848	-nan

