/storage/brno12-cerit/home/poledto1/hydro/hybrid/sampler.out/lhc2760-40-50-100-bezviz/	2	2212
0.32	0.0168837	0.00193624	0.0162958	0.00444702
0.56	0.0452223	0.000841463	0.0485582	0.00340024
0.8	0.0877488	0.00125425	0.0845448	0.00275886
1.04	0.130696	0.00100796	0.119507	0.00380642
1.28	0.172895	0.00151068	0.170094	0.00304083
1.52	0.220168	0.00179673	0.20629	0.00438841
1.76	0.256052	0.00191839	0.245374	0.00508583
2	0.280065	0.00248236	0.257312	0.00426756
2.24	0.308142	0.00321838	0.281874	0.0108032
2.48	0.331703	0.00366037	0.312534	0.0145091
2.72	0.3465	0.00961718	0.335402	0.0180948
2.96	0.36625	0.00834033	0.367908	0.0237098
3.2	0.379902	0.00633757	0.38803	0.0210165
3.44	0.350517	0.0147604	0.33112	0.0356078
3.68	0.435576	0.0300493	0.384106	0.0759116
3.92	0.415077	0.0377168	0.427469	0.0791555
4.16	0.498758	0.0461108	0.387221	0.0703149
4.4	0.415035	0.0456809	0.527771	0.0831578
4.64	0.495976	0.0499729	0.492474	0.108995
4.88	0.374569	0.0362726	0.49355	0.187551

