/storage/brno12-cerit/home/poledto1/hydro/hybrid/sampler.out/lhc2760-30-40-norm150-3000-deuteron/	2	2212
0.32	0.0178097	0.000488958	-nan	-nan
0.56	0.0442528	0.00075165	-nan	-nan
0.8	0.0793439	0.000705319	-nan	-nan
1.04	0.119889	0.00154891	-nan	-nan
1.28	0.158748	0.000930109	-nan	-nan
1.52	0.195707	0.00114803	-nan	-nan
1.76	0.229507	0.00246291	-nan	-nan
2	0.26262	0.00213174	-nan	-nan
2.24	0.290055	0.00303323	-nan	-nan
2.48	0.313046	0.00313277	-nan	-nan
2.72	0.334921	0.00368588	-nan	-nan
2.96	0.354905	0.00333005	-nan	-nan
3.2	0.364465	0.00530875	-nan	-nan
3.44	0.389313	0.00573016	-nan	-nan
3.68	0.393604	0.00517488	-nan	-nan
3.92	0.422128	0.0122908	-nan	-nan
4.16	0.398036	0.0173526	-nan	-nan
4.4	0.414928	0.0201632	-nan	-nan
4.64	0.446887	0.0252172	-nan	-nan
4.88	0.48234	0.0393484	-nan	-nan

