/storage/brno12-cerit/home/poledto1/hydro/hybrid/sampler.out/lhc2760-40-50-norm114-3000-0.15/	2	2212
0.32	0.0113867	0.00151365	0.00698061	0.0649084
0.56	0.0279554	0.00182411	0.0189115	0.139572
0.8	0.0542478	0.00182424	0.0493805	0.0324937
1.04	0.0807036	0.00133187	0.0598994	0.0197115
1.28	0.113349	0.00174876	0.109749	0.131793
1.52	0.142258	0.00220154	0.127024	0.0643296
1.76	0.161331	0.0022383	0.153787	0.0883961
2	0.181986	0.00279924	0.177902	0.14995
2.24	0.195163	0.00296229	0.190598	0.0419034
2.48	0.203887	0.00488844	0.186474	0.361117
2.72	0.216988	0.00485209	0.197883	0.0694528
2.96	0.230359	0.0056454	0.247755	0.556906
3.2	0.219584	0.00873151	0.234812	0.446644
3.44	0.237977	0.0150756	0.245556	0.231033
3.68	0.24549	0.0197822	0.295166	0.322057
3.92	0.205501	0.0215313	0.118105	1.35286
4.16	0.225407	0.0484967	0.170926	0.47789
4.4	0.199416	0.0334554	0.578318	0.408171
4.64	0.276116	0.0477685	-0.0631586	0.338566
4.88	0.290629	0.0619184	0.307184	0.882243

