/storage/brno12-cerit/home/poledto1/hydro/hybrid/sampler.out/lhc2760-50-60-3000-deuteron/	2	211
0.32	0.0284807	2.66921e-05	-79.1967	396.333
0.56	0.0639568	4.16571e-05	-4.33024	5.74924
0.8	0.0953842	4.56243e-05	-3.2841	2.70794
1.04	0.12168	6.70669e-05	-1.11532	0.168029
1.28	0.143227	0.000126609	-0.185443	0.00614526
1.52	0.16058	8.26703e-05	-0.0646688	0.00126096
1.76	0.174367	0.000168363	-0.0154339	0.000246191
2	0.186	0.000255935	-0.00462188	5.92127e-05
2.24	0.194433	0.000485271	-0.00175437	1.40321e-05
2.48	0.201964	0.000584148	-0.000848754	8.67023e-06
2.72	0.208589	0.000686774	-0.000501986	5.93121e-06
2.96	0.214423	0.000782823	-0.000353733	4.81208e-06
3.2	0.218812	0.00128094	-0.000273948	5.99017e-06
3.44	0.220268	0.00177652	-0.000237564	5.80838e-06
3.68	0.226362	0.00245435	-0.000223783	5.9782e-06
3.92	0.233062	0.00334466	-0.000214733	8.40678e-06
4.16	0.238645	0.00318476	-0.000220866	7.49155e-06
4.4	0.242279	0.00591397	-0.00023475	1.79878e-05
4.64	0.222816	0.00845914	-0.000214871	1.85249e-05
4.88	0.246153	0.0096698	-0.00022011	3.07054e-05

