/storage/brno12-cerit/home/poledto1/hydro/hybrid/sampler.out/lhc2760-50-60-norm114-3000-deuteron-zetaS3-0.4/	2	211
0.32	0.0297747	0.000356686	3.45177	0.379658
0.56	0.0697988	0.000486269	36.7724	1.7878
0.8	0.108023	0.000840863	-8.22929	0.518278
1.04	0.142185	0.00137602	0.663845	0.177237
1.28	0.171583	0.00106035	-2.57807	0.67671
1.52	0.198422	0.00230584	-0.0888175	0.0174888
1.76	0.22029	0.00257349	-0.0146133	0.0013438
2	0.237037	0.00361574	-0.0053516	0.000569376
2.24	0.248422	0.00408532	-0.00214477	0.000202513
2.48	0.260294	0.00661447	-0.00128069	7.3638e-05
2.72	0.287316	0.00975459	-0.00112783	0.000126258
2.96	0.298163	0.0126883	-0.00102009	0.000135224
3.2	0.296023	0.0202203	-0.00105656	0.000162994
3.44	0.279609	0.0215925	-0.000997054	0.000279867
3.68	0.345686	0.0236335	-0.000916611	0.000427539
3.92	0.291515	0.0475481	-0.000957395	0.0110886
4.16	0.249571	0.0958297	-0.00182992	0.000766013
4.4	0.321399	0.0842448	-0.000746416	0.000449661
4.64	0.520891	-nan	-0.00120081	nan
4.88	0.102363	-nan	0.000122005	nan

